risenhoover,,2019-03-25 15:09:00,3.219,LYG Lloyds Banking Group files form 6K httpsfinteliosuslyg
cctranscripts,,2019-03-25 15:01:00,3.22,Report of foreign issuer Rules 13a16 and 15d16 conferencecalltranscriptso LYG
EquityFeedAlerts,,2019-03-25 10:59:00,3.246,BLOCK TRADE Microcap LYG 400000 shares 326 105556
