didithitthefanbot,,2019-02-14 15:50:00,57.085,CCL gained 007 There was 12 chance of this gain It DID NOT hit the fan See VaR risk projections at DiHtFcotCCL
InsiderForms,,2019-02-14 15:15:00,57.062,Roystone Capital Management LPhas filed Form 13F for Q4 2018Opened NEW positions in CVS CCL CNC DVA KWEB
cctranscripts,,2019-02-14 15:12:00,57.049,SunTrust Banks Inc as Parent Holding Company for SunTrust Advisory Services Inc and for Sun conferencecalltranscriptso CCL
risenhoover,,2019-02-14 15:02:00,57.053,Suntrust Banks Inc has filed a new 13G reporting 61 ownership in CCL httpsfinteliosousccl
livetraderalerts,,2019-02-14 14:59:00,57.028,CCL 19m ago SEC Amended Beneficial Ownership Report SC 13GA CARNIVAL CORP secgovArchivesedgardata
cctranscripts,,2019-02-14 14:59:00,57.028,SunTrust Banks Inc as Parent Holding Company for SunTrust Bank Holding Company as Parent Comp conferencecalltranscriptso CCL
livetraderalerts,,2019-02-14 14:54:00,57.108,CCL 26m ago SEC Beneficial Ownership Report SC 13G CARNIVAL CORP secgovArchivesedgardata
EstimizeAlerts,,2019-02-14 13:18:00,56.967,Estimize EPS expectations are 127 higher than that of Wall Street for CCL Q1 Reporting 0321 BMOestimizecomintrocclchar
TraceyRyniec,,2019-02-14 12:06:00,56.96,More competition for RCL CCL NCLH Richard Bransons Virgin Voyages unveils new adultsonly cruise httpsfinanceyahoocomnewsrichardbransonsvirginvoyagesunveilsislanddestinationfornewadultsonlycruise153000092htmlsocsrchlviewersoctrktw
livetraderalerts,,2019-02-14 11:00:00,56.77,CCL CUK 151m ago Princess Cruises Showcases Progress of Three New RoyalClass Ships Under Construction at Fincantieri Shipyard prnewswirecomnewsrelease
livetraderalerts,,2019-02-14 10:26:00,56.774,CCL CUK 39m ago Princess Cruises Showcases Progress of Three New RoyalClass Ships Under Construction at Fincantieri Shipyard httpswwwprnewswirecom443newsreleasesprincesscruisesshowcasesprogressofthreenewroyalclassshipsunderconstructionatfincantierishipyard300795973html
livetraderalerts,,2019-02-14 10:26:00,56.774,CCL CUK 39m ago Princess Cruises Showcases Progress of Three New RoyalClass Ships Under Construction at Fincantieri Shipyard prnewswirecomnewsrelease
