Backtested,,2019-02-14 15:57:00,118.715,Closing my MAR position of 800 shares that was opened today for a 138 gain
VolumeBot,,2019-02-14 15:52:00,118.711,Short volume percent for MAR was 4984 on 021319 versus 2283 on 021219 volumebotcomsMAR
EstimizeAlerts,,2019-02-14 13:54:00,118.444,MAR analysts on Estimize are expecting 023 YoY EPS growth for Q1 in Q4 Reporting 0507 AMCestimizecomintromarchar
EstimizeAlerts,,2019-02-14 12:54:00,118.365,Estimize EPS expectations are 226 higher than that of Wall Street for MAR Q4 Reporting 0228 AMCestimizecomintromarchar
InsiderForms,,2019-02-14 12:44:00,118.52,Soroban Capital Partners LPhas filed Form 13F for Q4 2018Opened NEW positions in HLT MAR MLM LIN
cctranscripts,,2019-02-14 11:03:00,118.04,Marriott International director just picked up 260 shares conferencecalltranscriptso MAR
cctranscripts,,2019-02-14 11:02:00,118.026,Marriott International insider just picked up 260 shares conferencecalltranscriptso MAR
IcebergBot,,2019-02-14 10:31:00,118.042,02142019 Potential Whale Trades for MAR Largest Trade 183 of Volume icebergbotcomsMAR
livetraderalerts,,2019-02-14 10:18:00,117.851,MAR 116m ago New Yorks Moxy Chelsea Opens As The Flower Districts New Secret Garden prnewswirecomnewsrelease
Backtested,,2019-02-14 09:37:00,116.725,Long 800 shares of MAR at 1171 for a swing trade
