InsiderForms,,2019-02-14 15:15:00,76.988,Fairpointe Capital LLChas filed Form 13F for Q4 2018Opened NEW positions in A APTX ESLOY XCUR IWR KIN MGA MBII OVID MDY
InsiderForms,,2019-02-14 15:14:00,76.95,C M BIDWELL ASSOCIATES LTDhas filed Form 13F for Q4 2018Opened NEW positions in ACOR ADUS AAP A ALK ARE ALLY GOOGL ATUS AMAL
cctranscripts,,2019-02-14 14:02:00,76.998,T ROWE PRICE ASSOCIATES INC just provided an update on share ownership of Agilent Technologi conferencecalltranscriptso A
risenhoover,,2019-02-14 13:59:00,77.028,Price T Rowe Associates Inc md has filed an amended 13GA reporting 80 ownership in A httpsfinteliosousa
livetraderalerts,,2019-02-14 13:59:00,77.028,A 105m ago SEC Amended Beneficial Ownership Report SC 13GA AGILENT TECHNOLOGIES INC secgovArchivesedgardata
marketexclusive,,2019-02-14 13:30:00,77.071,A Agilent Technologies Inc NYSEA Insider Trading Activity Insider Sold 8902 shares of Stock httpstcosIFqeE3WEH
InsiderForms,,2019-02-14 12:44:00,77.166,SEVEN EIGHT CAPITAL LPhas filed Form 13F for Q4 2018Opened NEW positions in ANF ATVI A AEM AL AKAM ALK BABA ALGN AIMC AAL AXL
InsiderForms,,2019-02-14 12:43:00,77.144,HBK INVESTMENTS L Phas filed Form 13F for Q4 2018Opened NEW positions in AES AKS ASGN AZZ AWP AOD ACIA ACHC ATU ATGE AEG A AL
MarketBeatInsiderTrades,,2019-02-14 12:34:00,77.13,Agilent Technologies Insider Dominique Grau Sells 68545400 in A marketbeatcomstocksNYSEA
InsiderForms,,2019-02-14 12:15:00,76.87,Duquesne Family Office LLChas filed Form 13F for Q4 2018Opened NEW positions in A AAL ABX DAL HOLX ILMN ISRG EEM KSS MELI OKTA
cctranscripts,,2019-02-14 09:54:00,76.996,Agilent Technologiess Senior Vice President just cashedin 8902 options httpwwwconferencecalltranscriptsorg4summaryid5781077 A
insiderbuyingselling,,2019-02-14 09:41:00,77.05,A new insider selling 8902 shares insiderbuyingsellingcomtA
EstimizeAlerts,,2019-02-14 09:36:00,77.117,A analysts on Estimize are expecting 1670 YoY EPS growth for Q1 down from 2090 in Q4 Reporting 0220 AMCestimizecomintroachart
