cctranscripts,,2019-02-14 10:46:00,19.602,James C Kieffer just provided an update on share ownership of Intelligent Systems Corporation httpwwwconferencecalltranscriptsorg13Gsummary2id5781897 INS
livetraderalerts,,2019-02-14 10:20:00,19.76,INS 23m ago SEC Amended Beneficial Ownership Report SC 13GA INTELLIGENT SYSTEMS CORP secgovArchivesedgardata
risenhoover,,2019-02-14 10:19:00,19.76,Kieffer James C has filed an amended 13GA reporting 52 ownership in INS httpsfinteliosousins
