risenhoover,,2019-02-14 11:07:00,17.703,Nantahala Capital Management LLC has filed a new 13G reporting 90 ownership in GDEN httpsfinteliosousgden
livetraderalerts,,2019-02-14 11:03:00,17.68,GDEN 25m ago SEC Beneficial Ownership Report SC 13G GOLDEN ENTERTAINMENT INC secgovArchivesedgardata
