carlosandres29,,2019-02-21 14:15:00,28.003,EVTC flatline Is dead
carlosandres29,,2019-02-21 13:18:00,28.262,EVTC lets go to 29
Dawsotr,,2019-02-21 11:19:00,28.504,EVTC good recovery but we still may see some consolidation for awhile Guidance not superb
ClassifiedTrades,,2019-02-21 11:07:00,28.523,EVTC hmmm possible 295 area eyeing it
FlynancialAnalyst,,2019-02-21 09:56:00,26.735,EVTC bad ER i guess Right now a 200 50 day SMA sandwich Long wick off 2500 base last summer breakout support
PureDayTrading,,2019-02-21 09:51:00,27.141,our DayTrading watchlist for today ZSAN CYH CAR SGMS ALB SEDG WK CBLK EVTC VIPS INOV MIC FTI CVS ROKU KNDI ICPT stocks
carlosandres29,,2019-02-21 09:44:00,27.315,EVTC thanks for this overreaction
Dawsotr,,2019-02-21 09:32:00,25.459,EVTC whack
TradeIdeasQuant,,2019-02-21 09:31:00,25.71,EVTC tradeideascomtickyticky Might need a medicwe have a bleeder Running down 254 in 4 minutes 33 seconds
TradeIdeasQuant,,2019-02-21 09:30:00,26.788,EVTC tradeideascomtickyticky Ouch that is going to Leave a mark Down 15 for the day
