fla,,2019-05-20 11:55:00,3.33,LPI filed SEC form 4 Director WOLF DONALD D Bought 17908 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
fla,,2019-05-20 11:53:00,3.325,LPI filed SEC form 4 Director Parker Billy Zane Bought 18982 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
fla,,2019-05-20 10:51:00,3.32,LPI filed SEC form 4 Director SCOGGINS MYLES W Bought 17908 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
fla,,2019-05-20 10:49:00,3.32,LPI filed SEC form 4 Director KAGAN PETER Bought 17908 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
fla,,2019-05-20 10:45:00,3.325,LPI filed SEC form 4 Director Levy James R Bought 17908 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
fla,,2019-05-20 10:42:00,3.325,LPI filed SEC form 4 Director Pierce Pamela S Bought 19340 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
cctranscripts,,2019-05-20 10:39:00,3.325,Laredo Petroleum Holdings director just picked up 17908 shares httpwwwconferencecalltranscriptsorg4summaryid6234116 LPI
fla,,2019-05-20 10:38:00,3.322,LPI filed SEC form 4 Director Hawes Frances Powell Bought 17908 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
cctranscripts,,2019-05-20 10:31:00,3.311,Laredo Petroleum Holdings director just picked up 11461 shares conferencecalltranscriptso LPI
fla,,2019-05-20 10:29:00,3.316,LPI filed SEC form 4 Director SEGNER EDMUND P III Bought 11461 of Common Stock at price 349 on 20190516 secgovArchivesedgardata
