MarketBeatInsiderTrades,,2019-02-19 15:20:00,88.891,Lithia Motors Director Susan Cain Sells 12741330 in LAD marketbeatcomstocksNYSE
didithitthefanbot,,2019-02-19 14:50:00,88.81,LAD gained 084 There was 13 chance of this gain It DID NOT hit the fan See VaR risk projections at DiHtFcotLAD
risenhoover,,2019-02-19 14:02:00,88.522,Insider Cain Susan O reports selling 1462 shares of LAD for a total cost of 12741111 httpsfintelionuslad
insiderbuyingselling,,2019-02-19 13:59:00,88.535,LAD new insider selling 1462 shares insiderbuyingsellingcomt
cctranscripts,,2019-02-19 13:56:00,88.46,Lithia Motors director just disposed of 1462 shares conferencecalltranscriptso LAD
cctranscripts,,2019-02-19 13:56:00,88.46,Lithia Motorss CEO just picked up 13498 shares conferencecalltranscriptso LAD
cctranscripts,,2019-02-19 13:55:00,88.46,Lithia Motors director just disposed of 57836 shares conferencecalltranscriptso LAD
livetraderalerts,,2019-02-19 13:51:00,88.321,LAD 22m ago Insider DEBOER BRYAN B CEO added 13498 6575 shares at 8385share J secgovArchivesedgardata
livetraderalerts,,2019-02-19 13:51:00,88.321,LAD 19m ago Insider DEBOER SIDNEY B Director disposed of 57836 1000 shares at 8385share J secgovArchivesedgardata
livetraderalerts,,2019-02-19 13:51:00,88.321,LAD 20m ago Insider Cain Susan O Director disposed of 1462 135 shares at 8715share Sale secgovArchivesedgardata
