01-29-19-03:59_ACB,6.861
01-29-19-03:59_ADMP,3.149
01-29-19-03:59_AMZN,1593.438
01-29-19-03:59_BB,7.96
01-29-19-03:59_BIOC,1.902
01-29-19-03:59_CEI,0.4765
01-29-19-03:59_CGC,47.129
01-29-19-03:59_CRMD,1.779
01-29-19-03:59_GE,8.901
01-29-19-03:59_HMNY,0.0123
01-29-19-03:59_MNGA,0.2323
01-29-19-03:59_NAK,0.7531
01-29-19-03:59_NBEV,6.865
01-29-19-03:59_NIO,6.916
01-29-19-03:59_NVAX,2.185
01-29-19-03:59_NVCN,0.7625
01-29-19-03:59_TRVN,1.264
01-29-19-03:59_VSTM,3.064
01-29-19-03:59_WATT,7.683
