AMRH,43,0,43.0
ADMP,32,0,32.0
ACRX,18,2,9.0
AETI,7,0,7.0
AKAO,7,0,7.0
AAPL,159,34,4.68
APRN,9,2,4.5
ABIL,8,2,4.0
ANFI,4,0,4.0
AAL,3,0,3.0
ACHN,3,0,3.0
AGEN,2,0,2.0
AKS,4,2,2.0
AMAT,3,2,1.5
AAP,1,0,1.0
ACAD,1,0,1.0
AKRX,0,0,0.0
