ACB,146,7,20.86
ACRX,18,0,18.0
ABIL,43,6,7.17
AAL,8,3,2.67
AAPL,60,35,1.71
ACAD,1,0,1.0
ACHN,1,0,1.0
AETI,1,0,1.0
AAP,0,0,0.0
