taguru,,2019-05-31 11:29:00,16.88,MTDR Matador Resources MTDR 1692 was the months biggest loser shedding 14 tickeroncomeventid14823
taguru,,2019-05-31 10:57:00,16.94,MTDR Matador Resources MTDR 1692 was the stock markets top loser yesterday falling 451 Expect a Downtrend reversal tickeroncomeventid14808
