TTNP,20.05,59,24,285.88
GSL,3.86,13,3,39.52
RGSE,3.38,10,4,33.39
NSPR,1.21,5,0,31.86
AGEN,7.25,27,3,30.16
TGB,1.21,5,0,27.35
GPL,1.21,5,0,22.6
PED,0.97,4,0,13.66
MBOT,0.24,1,0,11.44
OHRP,0.97,4,0,11.07
APHB,0.48,2,0,8.97
NXTD,0.24,1,0,7.31
WWR,1.45,5,1,5.98
RIOT,0.24,1,0,3.58
NAK,0.24,1,0,3.23
VTL,0.48,2,0,3.14
GALT,0.72,3,0,3.09
DPW,0.24,1,0,2.55
CPST,0.24,1,0,2.26
RWLK,0.24,1,0,2.21
AWX,0.97,3,1,2.05
DNN,0.24,1,0,1.88
NXPI,0.24,1,0,1.62
GNMX,0.72,3,0,1.51
MOSY,0.24,1,0,1.4
AEMD,0.24,1,0,1.15
AMRN,0.24,1,0,1.11
GTXI,0.24,1,0,0.71
LTC,0.24,1,0,0.23
CEI,0.24,1,0,0.22
CLD,0.72,0,3,-0.17
LLEX,0.24,0,1,-0.19
JAGX,0.24,0,1,-0.29
RSLS,0.24,0,1,-0.29
LPL,0.97,1,3,-0.77
FSM,0.48,1,1,-0.93
NURO,0.24,0,1,-1.57
MNGA,0.24,0,1,-1.71
LAC,1.93,2,6,-2.01
IAG,0.48,0,2,-2.17
JD,0.97,2,2,-2.87
AMRH,0.97,1,3,-3.17
ICON,0.24,0,1,-4.13
ASM,0.72,0,3,-4.25
AMMA,0.48,1,1,-5.49
HLTH,0.97,1,3,-6.08
FLKS,2.66,1,10,-6.33
FPAY,5.07,5,16,-7.63
AG,2.66,4,7,-8.15
ASTC,0.48,1,1,-8.49
SGH,1.69,0,7,-8.94
NVLN,1.69,0,7,-28.02
ASNS,0.48,0,2,-36.64
ACRX,13.04,22,32,-41.47
EDGE,1.69,0,7,-61.26
WFT,11.84,7,42,-61.71
