CEI,0.16,1,0,2177.97
RGSE,40.16,159,88,413.98
BW,6.99,39,4,154.7
UWT,10.89,24,43,71.83
TEUM,3.74,19,4,33.52
INPX,0.81,5,0,28.94
KEG,3.25,16,4,23.11
AETI,0.16,1,0,19.74
CLD,11.87,20,53,18.68
PLM,1.63,7,3,15.84
FRTA,3.58,14,8,14.13
MBOT,0.16,1,0,11.44
NBR,0.98,4,2,10.07
GSM,1.3,7,1,9.17
SESN,0.33,2,0,6.97
UVXY,5.04,13,18,4.6
MOSY,5.04,19,12,3.51
TTNP,0.49,2,1,3.43
TRXC,0.49,2,1,2.73
TRVN,0.65,1,3,2.12
ONCS,0.65,4,0,2.1
IMMP,0.16,1,0,1.96
CX,0.16,1,0,1.1
LMFA,0.16,1,0,0.6
HSGX,0.16,1,0,0.08
NIO,0.33,1,1,-0.27
NSPR,0.16,0,1,-0.68
INNT,0.33,1,1,-4.13
DPW,0.16,0,1,-7.44
