HSGX,11.54,10,5,357.18
VTVT,5.38,7,0,113.41
GNMX,6.92,8,1,76.19
MICT,0.77,1,0,43.54
IPCI,1.54,2,0,28.39
MBOT,1.54,2,0,22.88
SGYP,0.77,1,0,22.19
AXSM,0.77,1,0,17.01
OHGI,0.77,1,0,8.71
NDRA,0.77,1,0,7.19
AMTX,0.77,1,0,2.49
SESN,0.77,1,0,1.54
FPAY,0.77,0,1,-0.73
CCCL,0.77,0,1,-1.63
RHE,0.77,0,1,-2.01
TOPS,1.54,0,2,-3.12
CEI,1.54,0,2,-3.36
IZEA,0.77,0,1,-8.1
XSPA,1.54,0,2,-13.12
WFT,3.08,0,4,-14.91
YUMA,5.38,6,1,-15.92
FLKS,2.31,0,3,-17.44
ATOS,4.62,0,6,-52.58
MNGA,27.69,13,23,-82.38
KTOV,16.92,3,19,-262.4
