UAVS,5.96,7,2,22.81
TTNP,0.66,1,0,10.03
SGYP,6.62,6,4,9.94
BLIN,18.54,15,13,8.63
DSS,1.32,2,0,7.81
UNG,0.66,1,0,6.27
CHFS,4.64,5,2,6.03
BA,7.28,8,3,2.1
AAOI,0.66,1,0,1.37
FB,1.32,1,1,1.03
SOLO,0.66,1,0,0.17
SAEX,1.99,1,2,-0.01
TRXC,0.66,0,1,-0.2
EYES,0.66,0,1,-0.41
AMZN,0.66,0,1,-0.55
SBUX,3.97,3,3,-0.55
FDX,0.66,0,1,-0.69
PYPL,1.99,1,2,-1.84
WATT,1.99,1,2,-3.42
NNA,1.99,1,2,-3.88
VLRX,2.65,0,4,-6.21
TSLA,7.95,4,8,-6.58
ABIL,1.32,0,2,-8.19
LMFA,1.99,0,3,-9.25
BLNK,5.3,1,7,-15.55
DCIX,4.64,0,7,-17.87
ATOS,3.31,1,4,-18.3
PXS,2.65,1,3,-27.19
HUSA,7.28,0,11,-41.02
