GPRO,1.3,1,0,13.78
UWT,1.3,1,0,7.98
BKNG,1.3,1,0,6.31
GUSH,1.3,1,0,5.08
TLRY,1.3,1,0,4.46
GOGO,1.3,1,0,3.9
SQ,1.3,1,0,3.54
TNDM,1.3,1,0,3.02
PCG,1.3,1,0,2.99
BAC,1.3,1,0,2.85
HEAR,1.3,1,0,2.51
AAPL,2.6,2,0,2.04
HD,1.3,1,0,1.82
XOM,2.6,1,1,1.75
AMD,1.3,1,0,1.59
FB,1.3,1,0,1.56
LULU,1.3,1,0,1.3
FEX,1.3,1,0,1.18
SPY,2.6,2,0,1.15
DG,1.3,1,0,1.11
KMI,1.3,1,0,1.08
NTNX,1.3,1,0,1.06
SLV,1.3,1,0,0.85
BHC,1.3,1,0,0.75
USO,1.3,1,0,0.7
WMT,2.6,2,0,0.62
XLF,1.3,1,0,0.59
PG,1.3,1,0,0.57
BA,1.3,1,0,0.56
WATT,2.6,2,0,0.56
MYL,1.3,1,0,0.52
GDX,1.3,1,0,0.29
VXX,1.3,1,0,0.16
QQQ,3.9,2,1,0.12
SODA,1.3,1,0,0.09
GLD,3.9,0,3,-0.17
UUP,1.3,0,1,-0.18
LGND,1.3,0,1,-0.24
FDX,1.3,0,1,-0.3
TSLA,2.6,1,1,-0.62
M,1.3,0,1,-0.75
NFLX,2.6,1,1,-0.84
BBBY,1.3,0,1,-1.0
KR,1.3,0,1,-1.01
UAA,1.3,0,1,-1.05
GE,1.3,0,1,-1.09
VZ,1.3,0,1,-1.24
HRTX,1.3,0,1,-1.53
RH,1.3,0,1,-1.58
ROKU,1.3,0,1,-1.91
TLRD,1.3,0,1,-1.98
BMY,1.3,0,1,-2.06
NIO,1.3,0,1,-2.48
WTW,1.3,0,1,-3.06
NETE,1.3,0,1,-3.8
DIS,3.9,0,3,-5.41
JKS,1.3,0,1,-6.6
JNUG,1.3,0,1,-12.68
NVDA,2.6,0,2,-20.78
DGAZ,5.19,1,3,-22.66
