AAPL,18.1,13,6,10.16
CGC,5.71,4,2,9.73
UVXY,3.81,4,0,3.5
TSLA,5.71,4,2,3.33
QQQ,5.71,3,3,2.91
JNJ,0.95,1,0,2.91
AMZN,0.95,1,0,2.8
SNAP,2.86,3,0,1.64
NIO,1.9,2,0,1.55
BABA,0.95,1,0,1.3
MCD,7.62,4,4,1.23
DAL,1.9,2,0,1.18
SHAK,1.9,2,0,1.02
DIS,0.95,1,0,1.0
GSK,0.95,1,0,0.96
GM,0.95,1,0,0.85
FB,2.86,2,1,0.76
TWTR,0.95,1,0,0.67
JPM,8.57,6,3,0.66
TTWO,0.95,1,0,0.64
IEF,0.95,0,1,-0.17
VIXY,0.95,0,1,-0.2
JBLU,10.48,4,7,-0.21
GOOG,0.95,0,1,-0.33
JWN,0.95,0,1,-0.49
SIRI,0.95,0,1,-0.61
SPY,2.86,1,2,-1.01
WYNN,0.95,0,1,-1.57
WMT,4.76,2,3,-1.82
CRM,0.95,0,1,-2.21
PLUG,0.95,0,1,-2.46
