OMEX,1.94,12,0,211.76
SFET,3.24,13,7,116.53
HJLI,3.4,20,1,107.29
INPX,5.99,17,20,105.6
LMFA,3.24,19,1,97.14
GLBS,11.65,35,37,52.93
CASI,0.65,4,0,35.67
NVIV,5.02,18,13,34.71
TMDI,0.65,3,1,8.21
ACB,0.49,3,0,8.07
STAF,6.47,23,17,7.08
ABIL,1.62,5,5,5.31
TOPS,0.16,1,0,1.19
BIOC,0.49,3,0,0.77
AAPL,0.49,2,1,0.68
YTEN,0.16,1,0,0.37
LCI,0.65,4,0,0.27
LSCC,0.65,1,3,-0.4
CGEN,0.81,2,3,-0.45
SRAX,1.46,1,8,-0.93
AMZN,0.16,0,1,-1.07
LIVX,0.32,0,2,-1.37
AQB,0.16,0,1,-1.43
ATOS,0.16,0,1,-2.37
VTVT,1.13,4,3,-4.04
UUU,1.29,1,7,-5.18
WATT,0.32,0,2,-5.49
NH,1.29,4,4,-5.79
PRAN,0.16,0,1,-6.61
AWSM,6.15,26,12,-6.68
WIN,0.65,0,4,-8.03
FWP,0.32,0,2,-10.07
EGLE,1.62,2,8,-10.38
TENX,0.16,0,1,-14.29
RSLS,0.49,0,3,-14.76
MRIN,0.97,0,6,-14.9
IFMK,4.69,6,23,-22.35
SEED,9.55,4,55,-43.92
RKDA,6.63,16,25,-45.98
CHFS,2.27,0,14,-47.99
HAIR,2.91,1,17,-48.73
SAEX,4.53,2,26,-82.65
ESEA,4.85,10,20,-107.08
