UXIN,0.48,1,0,7.94
ABMD,0.48,1,0,5.34
WDAY,0.48,1,0,5.0
KZR,0.48,1,0,4.02
PDD,0.96,2,0,3.33
UPL,0.48,1,0,2.98
ASNA,0.48,1,0,2.86
ZNH,0.96,1,1,2.68
NBEV,0.48,1,0,2.41
NMRK,0.48,1,0,2.27
MKGI,0.48,1,0,2.04
ARRY,0.48,1,0,2.02
CNST,0.48,1,0,1.95
BSTI,0.48,1,0,1.93
NOAH,0.48,1,0,1.76
PCRX,0.48,1,0,1.68
ADSK,0.48,1,0,1.66
APPF,0.48,1,0,1.62
BEDU,0.48,1,0,1.57
AEM,0.48,1,0,1.53
IBKR,0.48,1,0,1.37
DXPE,0.48,1,0,1.33
MANT,0.48,1,0,1.32
CHGG,0.48,1,0,1.27
UNFI,0.48,1,0,1.25
SONO,0.48,1,0,1.19
MU,0.48,1,0,1.18
TRVG,0.48,1,0,1.18
EVRG,0.48,1,0,1.18
OILD,0.48,1,0,1.18
DVAX,0.48,1,0,1.11
BK,0.48,1,0,1.07
NRG,0.48,1,0,1.07
ALLK,0.48,1,0,1.06
CNAT,0.48,1,0,1.04
AEE,0.48,1,0,1.03
INCY,0.48,1,0,1.0
GG,0.48,1,0,1.0
AJRD,0.48,1,0,0.96
MLM,0.48,1,0,0.96
SQM,0.48,1,0,0.94
CWK,0.48,1,0,0.93
TRI,0.48,1,0,0.93
BEAT,0.48,1,0,0.9
ENSG,0.48,1,0,0.86
DAL,0.48,1,0,0.84
MNK,0.96,1,1,0.82
CCL,0.48,1,0,0.8
NSSC,0.48,1,0,0.78
CUK,0.48,1,0,0.78
BCE,0.48,1,0,0.77
BGNE,0.48,1,0,0.76
ERJ,0.48,1,0,0.65
GFI,0.48,1,0,0.64
PFGC,0.48,1,0,0.63
ITGR,0.48,1,0,0.62
CNX,0.48,1,0,0.61
KEP,0.48,1,0,0.6
ITW,0.48,1,0,0.6
GHG,0.48,1,0,0.58
VRTX,0.96,2,0,0.58
COO,0.48,1,0,0.54
