BullMoonTrading,,2019-02-13 15:53:00,44.44,SLB How about that price action
Adnan101,,2019-02-13 14:41:00,44.407,Wedgewood Sells Stakes in SLB and CLBinsidermonkeycomblogwedg
EstimizeAlerts,,2019-02-13 13:18:00,44.582,Heres what 26 Estimize analysts believe SLB will report for Q1 2019 EPS Reporting 0418 BMOhttpwwwestimizecomintroslbcharthistoricalmetricnameepsutmcontentSLButmmediumepsupdateutmsourcestocktwits
InsiderForms,,2019-02-13 11:11:00,45.007,MRJ CAPITAL INChas filed Form 13F for Q4 2018Opened NEW positions in ABBV FDX FTDR SLB
VSMITH08,,2019-02-13 10:58:00,45.046,SLB Looks interesting Quad top break at 45 on PF chart with an impressive PT of 63 40 Long at 4501 Decent vol traded this yr too
junior2305,,2019-02-13 10:37:00,44.83,CHK CVX BP XOM SLB Oil patch good today
cctranscripts,,2019-02-13 10:25:00,44.815,The Vanguard Group just provided an update on share ownership of Schlumberger NV conferencecalltranscriptso SLB
livetraderalerts,,2019-02-13 10:01:00,44.711,SLB 22m ago SEC Amended Beneficial Ownership Report SC 13GA SCHLUMBERGER LIMITEDNV secgovArchivesedgardata
topstockalerts,,2019-02-13 09:49:00,44.637,Cramers lightning round Im sticking with Dominos ahead of earningsRIG ADSK MKTX BIDU SLB SNPS LITE DPZcnbccom20190212cramers
InsiderForms,,2019-02-13 09:41:00,44.482,Zuckerman Investment Group LLChas filed Form 13F for Q4 2018Opened NEW positions in CBOE GE SLB
