cctranscripts,,2019-02-13 12:43:00,113.18,Statement of acquisition of beneficial ownership by individuals conferencecalltranscriptso HELE
livetraderalerts,,2019-02-13 11:59:00,112.654,HELE 53m ago SEC Amended Beneficial Ownership Report SC 13GA HELEN OF TROY LTD secgovArchivesedgardata
EstimizeAlerts,,2019-02-13 10:30:00,112.431,Wall St is expecting 680 YoY EPS growth for HELE in Q4 down from 476 in Q3 Reporting 0425 BMOestimizecomintrohelecha
