EquityFeedAlerts,,2019-02-13 14:34:00,62.81,BLOCK TRADE EFA 500000 shares 6277 143056
InsiderForms,,2019-02-13 14:13:00,62.794,Capital Planning Advisors LLChas filed Form 13F for Q4 2018Opened NEW positions in IAU EEM EFA ICF ENZL JPST RWX AMU WPC USFR
InsiderForms,,2019-02-13 14:12:00,62.795,Charles Schwab Investment Advisory Inchas filed Form 13F for Q4 2018Opened NEW positions in GLTR FSTA ITW IVV EEM SHY EFA IUSV
EquityFeedAlerts,,2019-02-13 13:38:00,62.825,BLOCK TRADE EFA 500000 shares 6283 133637
the_dumpster_diver,,2019-02-13 12:59:00,62.81,EFA FXI SPY TLT UVXY DXY VXXBtradingviewcomchartTYVIX
the_dumpster_diver,,2019-02-13 12:48:00,62.817,EFA SPY TLT DXY interest rate differentials could spark volatilitytradingviewcomchartEFAn
WennsCapital,,2019-02-13 12:44:00,62.82,Wenns RiskAsset Recon SPY IWM EFA VWO AGG IAGG TIP TLT HYG EMB LEMB CEMB GLD DBC REET IXC IXG BND
MariaC82,,2019-02-13 11:25:00,62.82,EFA Second day of size call buying in iShares MSCI EAFE weekly contracts
marketchameleonwins,,2019-02-13 10:46:00,63.01,EFA 08Mar19 64 Calls Traded 28452 times for 910K in premium marketchameleoncomOvervie
WallStJesus,,2019-02-13 09:46:00,63.01,EFA ANOTHER BULL MISSILE DETECTED
