Arthemis,,2019-05-30 15:25:00,70.968,OXY APC Occidental says to respond to Icahn request in due courseOXYsees closing its Anadarko purchase within months and plans to respond to Carl Icahns request for records in due course reported Bloomberg
TradeSquawk,,2019-05-30 15:01:00,70.935,OXY sees closing APC deal in mos
Arthemis,,2019-05-30 13:32:00,71.129,OXY APC Can CVX come back and do the original deal BC it says the proposed merger do its not a done deal yet
Arthemis,,2019-05-30 13:29:00,71.175,OXY APC so this merger is not done yet and can be reversed Can OXY back out of the deal
DividendBot,,2019-05-30 13:23:00,71.199,We have detected 2 positive indicators as of 0530 for APC More info at dividendbotcomsAPC
Yeeld,,2019-05-30 12:52:00,71.304,OXY this guy is a pest he probably just wants the board to pay him to go away APC
androsForm,,2019-05-30 12:52:00,71.304,Icahn Sues OXY over APC deal
Benzinga,,2019-05-30 12:49:00,71.306,Why Carl Icahn Is Suing Occidental Petroleum APC CVX OXY benzingacomnews1905138
TradeSquawk,,2019-05-30 12:02:00,71.235,Icahn wants OXY to complete APC deal
marketchameleonwins,,2019-05-30 11:23:00,70.809,APC APC Declines 16 The 31May19 Option Straddle Expiring Tomorrow Implies a 09 move marketchameleoncomOvervie
TradeSquawk,,2019-05-30 11:21:00,70.871,Now why APC is rising we dont understand
OpenOutcrier,,2019-05-30 11:12:00,70.597,OXY Icahn filing calls APC purchase hugely overpriced and fundamentally misguidedsays Occidental should have put itself up for salewonder what his CVX position is
marketchameleonwins,,2019-05-30 11:12:00,70.597,Top Implied Volatility Gainers APC S ZNGA marketchameleoncomvolRepo
TradeSquawk,,2019-05-30 11:07:00,70.208,ICAHN LAWSUIT SAYS OXY APC PURCHASE HUGELY OVERPRICED
TradeSquawk,,2019-05-30 11:00:00,69.794,Watch APC
EstimizeAlerts,,2019-05-30 10:48:00,70.532,Estimize EPS expectations are 842 lower than that of Wall Street for APC Q2 Reporting 0730 AMCestimizecomintroapcchar
Turtletrading,,2019-05-30 10:17:00,71.021,APC Anadarko Petroleum APC 7134 was the markets top quarterly gainer rising 65 tickeroncomeventid14227
