marketchameleonwins,,2019-02-28 14:52:00,41.64,NRG earnings move 15 vs an expected 43 move marketchameleoncomOvervie
livetraderalerts,,2019-02-28 09:30:00,42.553,SING FSLR NEE NRG D 162m ago Companies Exploring Solar Energy Establishing Foothold in Hot Industry prnewswirecomnewsrelease
