CRON,223.3211660980345
CRMD,205.51383737475123
ACB,152.0662187193974
NBEV,146.86888179802304
CEI,139.51777315111093
WATT,124.70519599903497
HMNY,105.02032354677081
AMD,104.22047673605881
UGAZ,91.2498120860221
NIO,86.71368302264125
RGSE,82.2227121693315
NVDA,82.14434954042775
TRXC,78.24791200851821
ROKU,77.26465413418418
NAK,76.58004902835764
NVAX,75.183575489896
BPTH,75.01164485839438
RNN,68.9127161125653
CLD,59.940999910471795
AKER,58.91705874505313
AMZN,58.0078285187942
IQ,51.50437081357333
BPMX,49.6670467214025
ADMP,48.5362178353452
NSPR,46.64713009644421
F,46.326388810724964
XSPA,45.2719977804957
XXII,44.05091436601124
MNKD,43.60493116857284
OSTK,39.771914500615225
TEUM,38.9894115936468
BHC,37.89092007318484
RAD,36.78551982145116
MSFT,34.49120655042443
VSTM,34.315891128744035
VKTX,31.89023741106894
BABA,31.35633214008454
CGC,31.014402456151295
CHK,27.7358406115805
SESN,26.175879272102964
ARRY,24.869971105383925
ICON,24.847636811946852
GNMX,23.780140590857858
BAC,23.621971061733966
GLBS,22.690957016555146
CVM,22.018903910345358
TTNP,21.70122586444878
X,21.139234550152672
DGAZ,18.969870157930202
SN,18.189538570793932
CCCL,17.040105853397264
MYSZ,16.832963948621355
DNR,16.751809143726913
AMRH,16.47531934774291
PTLA,16.057236730371358
GE,15.40061056131357
AWSM,15.209688938219033
OGEN,14.884104847768937
AVGR,14.454403161993753
BMY,14.096614527432607
NTES,13.806515866975545
FRAN,13.750835311367432
VLRX,13.527938057067221
OHGI,13.016488453534473
STZ,12.796139654877445
NXTD,12.74866333011766
NEPT,12.703731975075005
UXIN,12.376717503288305
CMG,12.035166012419273
VUZI,11.007017605196761
TVIX,10.992399361519176
AWX,10.056854177703432
FLKS,9.574319602995756
GLUU,9.545164910362525
CVS,9.165791152757887
DPW,8.918128930392292
DIA,8.819235806858902
PLUG,8.733170345968905
INPX,8.588018865916084
YUMA,8.567662076375047
APHA,8.558297815096134
FCEL,8.554250497489678
NTWK,7.914927844708665
MOSY,7.907047601508855
JAGX,7.902481648380252
AGEN,7.858558537486724
CREG,7.840447749238186
MU,7.611944654887984
GSAT,7.412227538597576
HUSA,7.260075530852478
NFLX,7.242341953397751
SQQQ,6.900218803819544
AG,6.824725598230871
EARS,6.625273076442364
ALT,6.5472244062758715
ATVI,6.5091207894710745
NKE,6.398098279940065
PLM,6.382253507422966
HUYA,6.292362172835306
GSM,6.091945450479453
TTPH,6.031783593530561
ANFI,5.769366853646764
LABU,5.599417740022821
AMPE,5.581955422190789
ATHX,5.558630597897183
CAT,5.466533830843307
CGIX,5.4243504282277835
PLX,5.398149374269343
LULU,5.289964695169509
VTL,5.110874602050646
MO,5.015771012359287
OPGN,4.861802888329111
NOK,4.825493887449718
ACRX,4.795608720092534
BBBY,4.543659885306292
AKS,4.490920710850962
NBR,4.451565482759947
GALT,4.419796910805631
SENS,4.40926847889444
AVEO,4.240462817196998
IWM,4.234798218815168
OILU,3.9986760204854326
SFET,3.945086940977074
MRNS,3.871838631783884
ETSY,3.798698428073641
GUSH,3.6764158295153413
CARA,3.645986237332126
NOG,3.515103433073051
TWLO,3.4800237967699355
LJPC,3.324611931573694
FB,3.279128309257045
CLVS,3.1899682339926607
CRC,3.1268714529404087
LLY,2.8725468717007665
SBGL,2.8708011914026987
IDEX,2.870389236420079
SELB,2.8307355264757814
GLD,2.820250078378017
MJ,2.7834108750544333
INSG,2.7772430035241635
SNES,2.77603773417667
PTX,2.70345278902281
CFRX,2.6962480780470046
TWTR,2.5372665121220934
DWT,2.1844018287731686
OBLN,2.183126398823398
AUY,2.1601033452473635
YY,2.115854087931038
LABD,2.079269480385937
XLE,1.9998822480549339
NEO,1.9721318582629852
TEVA,1.956677214123907
TRIL,1.9414226033399347
MEET,1.8553798658781908
ESEA,1.8442904816717012
RGLS,1.791620728834467
