2020-06-01 11:50:00,PAAS,True
2020-06-01 01:19:00,PAAS,True
2020-04-14 10:05:00,AG,True
2020-04-03 12:22:00,SPY,False
2020-03-02 16:30:00,NVDA,True
2020-03-02 12:17:00,SPY,True
2020-03-01 22:23:00,NVDA,True
2020-02-29 08:54:00,NVDA,True
2020-02-29 08:54:00,TSLA,True
2020-02-28 19:54:00,SQ,True
2020-02-28 07:57:00,VXX,True
2020-02-28 06:58:00,SPY,True
2020-02-28 01:12:00,DIA,True
2020-02-28 01:10:00,IWM,True
2020-02-27 08:26:00,HI,False
2020-02-27 08:19:00,XOP,False
2020-02-24 10:22:00,QQQ,True
2020-02-24 10:21:00,SPY,True
2020-02-24 03:35:00,EGO,True
2020-02-24 03:33:00,HL,True
2020-02-24 03:19:00,AU,True
2020-02-24 03:01:00,BABA,False
2020-02-24 02:39:00,NVDA,False
2020-02-24 02:26:00,HUYA,True
2020-02-23 10:01:00,EWZ,False
2020-02-22 14:16:00,WPM,True
2020-02-22 11:17:00,HL,True
2020-02-22 02:22:00,AU,True
2020-02-22 02:13:00,AU,True
2020-02-20 01:21:00,NAK,True
2020-02-19 16:36:00,GDXJ,True
2020-02-14 09:48:00,NAK,True
2020-02-14 09:23:00,NVDA,True
2020-02-13 23:58:00,SPY,True
2020-02-13 17:07:00,NVDA,True
2020-02-13 16:01:00,NAK,True
2020-02-12 13:09:00,SPY,True
2020-02-05 09:36:00,TSLA,True
2020-02-04 20:51:00,TSLA,True
2020-02-03 20:29:00,TSLA,True
2020-01-31 11:36:00,SPY,False
2020-01-31 11:20:00,ROKU,False
2020-01-30 08:14:00,PFE,False
2020-01-27 20:45:00,WYNN,False
2020-01-27 14:59:00,QQQ,False
2020-01-27 14:15:00,TLT,True
2020-01-27 11:19:00,ROKU,False
2020-01-27 11:14:00,SPY,False
2020-01-27 10:46:00,SPY,False
2020-01-25 14:44:00,AA,False
2020-01-25 14:34:00,BMY,True
2020-01-25 14:28:00,SPY,True
2020-01-22 20:04:00,HUYA,False
2020-01-22 00:12:00,COST,True
2020-01-15 15:07:00,NGD,True
2020-01-14 13:08:00,TSLA,True
2020-01-14 13:02:00,TEVA,True
2020-01-13 16:03:00,TSLA,True
2020-01-13 13:39:00,TSLA,True
2020-01-13 13:35:00,TSLA,True
2020-01-13 12:59:00,BYND,True
2020-01-05 22:30:00,GLD,True
2019-12-26 12:03:00,TSLA,True
2019-12-26 11:10:00,JNUG,True
2019-12-26 11:01:00,GDX,True
2019-12-26 10:35:00,SLV,True
2019-12-26 10:34:00,GDXJ,True
2019-12-24 11:37:00,FSM,True
2019-12-24 10:12:00,FSM,True
2019-12-24 06:58:00,TSLA,True
2019-12-23 22:13:00,JPM,True
2019-12-23 21:48:00,HL,True
2019-12-23 18:00:00,CDE,True
2019-12-23 14:42:00,SPY,True
2019-12-23 14:19:00,AG,True
2019-12-23 12:26:00,TSLA,True
2019-12-23 12:23:00,TSLA,True
2019-12-21 11:10:00,BIDU,True
2019-12-21 10:55:00,ZTO,True
2019-12-21 10:40:00,WDC,True
2019-12-21 09:53:00,BIDU,True
2019-12-20 13:53:00,CF,True
2019-12-20 12:57:00,CF,True
2019-12-20 10:48:00,WDC,True
2019-12-20 09:37:00,TSLA,True
2019-12-20 09:26:00,TSLA,True
2019-12-19 20:48:00,TSLA,True
2019-12-19 20:46:00,TSLA,True
2019-12-19 18:09:00,WYNN,True
2019-12-18 13:04:00,WYNN,True
