2020-05-28 13:41:00,INO,True
2020-05-21 09:23:00,INO,True
2020-05-20 10:25:00,INO,True
2020-05-19 14:54:00,INO,True
2020-05-19 10:46:00,SRNE,True
2020-05-18 13:08:00,INO,True
2020-05-18 11:53:00,INO,True
2020-05-18 11:27:00,INO,True
2020-05-18 10:43:00,INO,True
2020-05-13 12:46:00,INO,True
2020-05-12 10:42:00,INO,True
2020-05-12 10:06:00,INO,True
2020-05-11 17:36:00,INO,True
2020-05-11 16:49:00,INO,True
2020-05-11 15:10:00,INO,True
2020-05-11 14:57:00,INO,True
2020-05-11 13:51:00,INO,True
2020-05-11 12:18:00,INO,True
2020-05-11 11:44:00,INO,True
2020-05-08 14:09:00,INO,True
2020-05-08 09:45:00,INO,True
2020-05-07 16:03:00,INO,True
2020-05-05 10:36:00,INO,True
2020-05-04 17:54:00,DAL,True
2020-05-04 10:45:00,INO,True
2020-05-03 19:41:00,INO,True
2020-04-30 11:11:00,INO,True
2020-04-30 09:37:00,CAPR,True
2020-04-30 09:37:00,CAPR,True
2020-04-30 09:35:00,CAPR,True
2020-04-29 15:48:00,CAPR,True
2020-04-29 14:03:00,CAPR,True
2020-04-29 13:57:00,CAPR,True
2020-04-29 13:11:00,CAPR,True
2020-04-28 16:37:00,INO,True
2020-04-28 15:31:00,DAL,True
2020-04-28 15:26:00,DAL,True
2020-04-27 08:58:00,INO,True
2020-04-24 10:14:00,INO,True
2020-04-22 09:06:00,INO,True
2020-04-21 21:23:00,INO,True
2020-04-13 13:10:00,INO,True
2020-04-13 13:07:00,INO,True
2020-04-08 14:46:00,INO,True
2020-03-08 08:54:00,ENPH,True
2020-03-02 07:48:00,ENPH,True
2020-02-28 11:44:00,ENPH,True
2020-02-28 11:29:00,ENPH,True
2020-02-19 12:47:00,SPWR,True
2020-02-19 11:58:00,ENPH,True
2020-02-19 10:00:00,ENPH,True
2020-02-17 13:10:00,ENPH,True
2020-02-14 11:09:00,ENPH,True
2020-02-14 11:04:00,ENPH,True
2020-02-06 14:54:00,ENPH,True
2020-02-05 11:01:00,ENPH,True
2020-02-04 16:03:00,ENPH,True
2020-02-04 10:43:00,ENPH,True
2020-02-04 09:54:00,DTIL,True
2020-02-03 20:14:00,ENPH,True
2020-02-03 10:56:00,DTIL,True
2020-01-31 13:24:00,ENPH,True
2020-01-30 18:31:00,ENPH,True
2020-01-30 12:59:00,DTIL,False
2020-01-30 11:19:00,DTIL,False
2020-01-27 15:50:00,ENPH,True
2020-01-27 11:10:00,ENPH,True
2020-01-21 13:28:00,ENPH,True
2020-01-19 12:11:00,TSLA,True
2020-01-19 12:11:00,AMD,True
2020-01-19 12:10:00,ENPH,True
2020-01-17 11:05:00,ENPH,True
2020-01-09 13:16:00,ENPH,True
2020-01-02 16:00:00,ENPH,True
2020-01-02 13:28:00,ENPH,True
2019-12-31 21:29:00,ENPH,True
2019-12-30 15:45:00,ENPH,True
2019-12-27 07:13:00,ENPH,True
2019-12-25 23:24:00,ENPH,True
2019-12-23 14:26:00,ENPH,True
2019-12-21 10:08:00,ENPH,True
2019-12-20 10:03:00,ENPH,True
2019-12-18 11:32:00,ENPH,True
2019-12-18 10:45:00,ENPH,True
2019-12-17 11:22:00,ENPH,True
2019-12-16 19:29:00,ENPH,True
2019-12-16 10:19:00,ENPH,True
2019-12-16 10:06:00,ENPH,True
2019-12-15 11:51:00,ENPH,True
2019-12-13 12:55:00,ENPH,True
2019-12-13 10:38:00,ENPH,True
2019-12-13 07:00:00,ENPH,True
2019-12-12 17:12:00,ENPH,True
2019-12-12 14:37:00,ENPH,True
2019-12-12 12:57:00,ENPH,True
2019-12-12 12:26:00,ENPH,True
2019-12-12 10:59:00,ENPH,True
2019-12-10 11:11:00,ENPH,True
2019-12-06 12:56:00,ENPH,True
2019-12-05 08:37:00,ENPH,True
2019-12-04 21:18:00,EVH,True
2019-12-04 21:15:00,EVH,True
2019-12-04 09:48:00,EVH,True
2019-12-04 09:08:00,ENPH,True
2019-12-03 13:55:00,ENPH,True
2019-12-03 11:13:00,ENPH,True
2019-12-03 10:49:00,ENPH,True
2019-12-03 09:47:00,ENPH,True
2019-12-02 19:19:00,ENPH,True
2019-12-02 11:58:00,ENPH,True
2019-12-01 18:56:00,ENPH,True
2019-11-29 10:47:00,ENPH,True
2019-11-29 10:42:00,ENPH,True
2019-11-29 10:19:00,ENPH,True
2019-11-27 11:14:00,ENPH,True
2019-11-26 09:15:00,ENPH,True
2019-11-25 15:54:00,ENPH,True
2019-11-25 12:03:00,ENPH,True
2019-11-21 16:00:00,ENPH,True
2019-11-21 14:33:00,ENPH,False
2019-11-20 10:58:00,ENPH,False
2019-11-18 16:02:00,ENPH,False
2019-11-13 11:00:00,ENPH,False
2019-11-06 09:41:00,ENPH,True
2019-11-04 14:54:00,ENPH,False
2019-10-26 12:29:00,ENPH,False
2019-10-25 15:29:00,ENPH,True
2019-10-23 11:30:00,ENPH,True
2019-10-22 11:05:00,ENPH,True
2019-10-22 10:11:00,ENPH,True
2019-09-19 13:37:00,ENPH,True
2019-09-06 12:41:00,ENPH,True
2019-09-06 11:01:00,ENPH,True
2019-09-06 10:59:00,ENPH,True
2019-09-05 17:19:00,ENPH,False
2019-09-05 13:08:00,ENPH,True
2019-09-05 11:17:00,ENPH,False
2019-08-29 11:47:00,ENPH,False
2019-08-26 21:46:00,AMD,True
2019-08-26 17:39:00,AMD,True
2019-08-23 17:32:00,AMD,True
2019-08-16 21:33:00,AMD,True
2019-08-13 11:25:00,AMD,True
2019-08-13 10:48:00,AMD,True
2019-08-11 11:03:00,AMD,True
2019-08-08 15:23:00,AMD,True
2019-08-08 13:02:00,AMD,True
2019-08-08 11:37:00,AMD,True
2019-08-08 11:01:00,AMD,True
2019-08-08 10:59:00,AMD,True
2019-08-08 09:49:00,AMD,True
2019-08-06 11:49:00,AMD,True
2019-08-04 19:13:00,AMD,True
2019-08-01 12:41:00,AMD,True
2019-07-31 16:26:00,AMD,True
2019-07-18 17:29:00,NIO,False
2019-07-18 10:02:00,NIO,False
2019-07-05 10:07:00,SNAP,True
2019-07-03 12:23:00,SNAP,True
2019-07-03 08:34:00,SNAP,True
