2019-12-31 11:00:00,NVCN,True
2019-05-22 19:16:00,NVCN,True
2019-05-22 19:11:00,NVCN,True
2019-05-10 18:54:00,NVCN,True
2019-04-02 11:18:00,NVCN,True
2019-02-28 10:45:00,NVCN,True
2019-02-26 11:18:00,NVCN,True
2019-02-04 11:44:00,NVCN,True
2019-01-24 13:04:00,NVCN,True
2018-12-31 12:58:00,NVCN,True
2018-12-21 16:03:00,NVCN,True
2018-11-25 11:27:00,NVCN,True
2018-11-15 11:30:00,NVCN,True
2018-11-08 10:08:00,NVCN,True
2018-11-06 15:44:00,NVCN,True
2018-10-28 13:42:00,NVCN,True
2018-10-25 12:02:00,NVCN,True
2018-10-16 12:01:00,NVCN,True
