2020-05-15 16:02:00,NFLX,True
2020-05-07 16:01:00,NFLX,True
2020-04-30 10:54:00,NFLX,True
2020-04-29 14:35:00,NFLX,True
2020-04-29 09:51:00,NFLX,True
2020-03-09 11:44:00,DIA,True
2020-02-12 08:46:00,MSFT,True
2020-02-12 08:37:00,IO,True
2020-02-01 21:04:00,IO,True
2020-01-31 15:39:00,SPY,True
2019-05-10 14:54:00,TSLA,True
2019-05-10 14:50:00,NFLX,True
2019-05-02 12:59:00,TSLA,True
2019-04-11 15:35:00,NUGT,True
2019-04-11 13:24:00,MNST,True
2019-04-02 17:02:00,MNST,True
2019-03-28 15:00:00,TSLA,True
2019-03-25 09:39:00,TSLA,True
2019-03-25 07:03:00,TSLA,True
2019-03-09 12:44:00,,True
2018-03-09 12:44:00,B,True
