UWT,2019-01-10 13:14:00,12.941,12.85,True,0,-0.091,-0.70319,2,1
UWT,2019-01-10 11:30:00,13.013,12.85,True,0,-0.163,-1.25259,1,8
UWT,2019-01-10 10:12:00,12.823,12.85,True,1,0.027,0.21056,6,5
UWT,2019-01-10 10:07:00,12.69,12.85,True,1,0.16,1.26084,2,1
UWT,2019-01-10 10:06:00,12.684,12.85,True,1,0.166,1.30874,1,0
UWT,2019-01-10 10:05:00,12.629,12.85,True,1,0.221,1.74994,2,1
UWT,2019-01-09 14:46:00,12.975,12.52,True,0,-0.455,-3.50674,5,1
UWT,2019-01-09 11:53:00,13.065,12.52,True,0,-0.545,-4.17145,1,0
UWT,2019-01-09 11:50:00,13.011,12.52,True,0,-0.491,-3.77373,2,0
UWT,2019-01-09 11:47:00,13.19,12.52,True,0,-0.67,-5.07961,1,0
UWT,2019-01-09 11:44:00,13.05,12.52,True,0,-0.53,-4.0613,4,4
UWT,2019-01-09 11:42:00,13,12.52,True,0,-0.48,-3.69231,3,0
UWT,2019-01-09 11:38:00,12.94,12.52,True,0,-0.42,-3.24575,1,3
UWT,2019-01-09 11:35:00,12.8,12.52,True,0,-0.28,-2.1875,3,0
UWT,2019-01-09 11:34:00,12.765,12.52,True,0,-0.245,-1.91931,0,0
VHC,2019-01-09 10:40:00,3.805,3.549,False,1,-0.256,-6.72799,1,0
VHC,2019-01-09 10:36:00,3.805,3.549,False,1,-0.256,-6.72799,2,1
ENPH,2019-01-09 10:34:00,5.573,5.54,True,0,-0.033,-0.59214,7,5
TTWO,2019-01-09 10:12:00,107.885,106.623,True,0,-1.262,-1.16976,1,0
TTWO,2019-01-09 10:11:00,107.915,106.623,True,0,-1.292,-1.19724,1,0
ENPH,2019-01-09 10:01:00,5.617,5.54,True,0,-0.077,-1.37084,7,1
ENPH,2019-01-09 09:58:00,5.581,5.54,True,0,-0.041,-0.73464,6,0
VHC,2019-01-08 15:56:00,4.595,4.169,False,1,-0.426,-9.27095,0,3
VHC,2019-01-08 15:41:00,4.05,4.169,False,0,0.119,2.93827,2,3
WATT,2018-12-28 11:30:00,5.954,5.971,False,0,0.017,0.28552,6,1
WATT,2018-12-28 11:28:00,5.926,5.971,False,0,0.045,0.75937,0,1
WATT,2018-12-28 11:24:00,5.925,5.971,False,0,0.046,0.77637,1,0
WATT,2018-12-28 11:19:00,5.966,5.971,False,0,0.005,0.08381,1,1
WATT,2018-12-27 11:02:00,7.18,6.84,False,1,-0.34,-4.73538,0,0
WATT,2018-12-27 10:29:00,7.144,6.84,False,1,-0.304,-4.25532,1,4
WATT,2018-12-27 10:25:00,7.31,6.84,False,1,-0.47,-6.42955,1,0
DVMT,2018-12-24 12:53:00,79.096,79.26,True,1,0.164,0.20734,0,0
HSGX,2018-12-24 12:49:00,0.1303,0.1299,True,0,-0.0004,-0.30698,3,0
DVMT,2018-12-24 12:42:00,77.78,79.26,True,1,1.48,1.9028,1,4
HSGX,2018-12-24 11:44:00,0.1253,0.1299,True,1,0.0046,3.67119,2,0
HSGX,2018-12-24 10:51:00,0.1248,0.1299,True,1,0.0051,4.08654,3,0
HSGX,2018-12-24 10:45:00,0.129,0.1299,True,1,0.0009,0.69767,5,0
HSGX,2018-12-24 10:41:00,0.1296,0.1299,True,1,0.0003,0.23148,5,2
