SCYX,2019-01-10 11:26:00,0.6865,0.6753,True,0,-0.0112,-1.63146,0,0
SCYX,2019-01-09 15:25:00,0.7219,0.7162,True,0,-0.0057,-0.78958,0,0
HSGX,2019-01-07 14:36:00,0.215,0.2007,True,0,-0.0143,-6.65116,3,0
WFT,2019-01-07 14:34:00,0.5182,0.5466,True,1,0.0284,5.48051,3,0
CCCL,2019-01-07 14:34:00,1.488,1.581,True,1,0.093,6.25,0,0
LITB,2019-01-07 14:33:00,0.79,0.7803,True,0,-0.0097,-1.22785,0,0
CRMD,2019-01-07 14:31:00,1.648,1.722,True,1,0.074,4.49029,1,0
IPCI,2019-01-07 14:30:00,0.2943,0.2989,True,1,0.0046,1.56303,3,1
GTXI,2019-01-07 14:28:00,1,1.05,True,1,0.05,5.0,1,0
GSL,2019-01-07 14:27:00,0.723,0.74,True,1,0.017,2.35131,0,0
UAVS,2019-01-07 14:26:00,0.5,0.5268,True,1,0.0268,5.36,0,0
EYEG,2018-11-05 11:59:00,0.3627,0.3403,True,0,-0.0224,-6.1759,1,2
