risenhoover,,2019-02-12 11:02:00,27.368,Vanguard Group Inc has filed a new 13G reporting 615 ownership in VBTX httpsfinteliosousvbtx
cctranscripts,,2019-02-12 10:44:00,27.198,The Vanguard Group just provided an update on share ownership of Veritex Holdings Inc conferencecalltranscriptso VBTX
livetraderalerts,,2019-02-12 10:37:00,27.295,VBTX 21m ago SEC Beneficial Ownership Report SC 13G Veritex Holdings Inc secgovArchivesedgardata
