MSFT,37,3,12.33
GE,147,12,12.25
AMRH,12,0,12.0
ATVI,12,0,12.0
EARS,12,0,12.0
GEVO,12,0,12.0
NVTA,12,0,12.0
OBLN,12,0,12.0
LMFA,12,0,12.0
PLAG,12,0,12.0
PULM,12,0,12.0
SWN,12,0,12.0
V,12,0,12.0
TENX,82,7,11.71
UGAZ,70,6,11.67
JD,46,4,11.5
ROKU,201,18,11.17
GALT,11,0,11.0
FPAY,11,0,11.0
OGEN,11,1,11.0
OMER,11,0,11.0
PBYI,11,0,11.0
PTN,11,1,11.0
SFET,11,0,11.0
TRIL,11,0,11.0
WYY,11,0,11.0
WFT,54,5,10.8
JNUG,75,7,10.71
WATT,136,13,10.46
ACHN,10,0,10.0
AKS,10,0,10.0
AVGR,10,0,10.0
EXEL,10,0,10.0
JAGX,10,0,10.0
NBR,10,1,10.0
JDST,10,0,10.0
NGD,10,0,10.0
ICPT,10,0,10.0
NOG,10,0,10.0
LENS,10,0,10.0
ISRG,10,0,10.0
MJ,10,0,10.0
TTD,10,0,10.0
AKER,49,5,9.8
WINS,19,2,9.5
BPMX,91,10,9.1
AMPE,9,1,9.0
AVEO,9,0,9.0
CSIQ,9,0,9.0
DIS,9,1,9.0
GMED,9,0,9.0
JCP,27,3,9.0
HTZ,9,0,9.0
NEO,9,0,9.0
NTES,9,0,9.0
MDCO,9,0,9.0
QTT,9,0,9.0
PLX,9,0,9.0
MRNS,9,0,9.0
PTLA,9,0,9.0
SBOT,9,0,9.0
SN,9,1,9.0
WDC,9,1,9.0
HIMX,53,6,8.83
MNGA,67,8,8.38
USO,25,3,8.33
BABA,83,10,8.3
AG,8,0,8.0
ALT,8,0,8.0
CVM,8,0,8.0
EYPT,8,0,8.0
GSAT,8,0,8.0
GSM,8,0,8.0
PYPL,16,2,8.0
RIG,8,1,8.0
SOGO,8,0,8.0
SRPT,8,0,8.0
STAF,8,0,8.0
XLE,8,0,8.0
NAK,92,12,7.67
CEI,252,35,7.2
ARWR,7,0,7.0
ASTC,7,0,7.0
ATIS,7,1,7.0
BLRX,7,0,7.0
CELG,7,1,7.0
CRBP,7,0,7.0
CZR,7,0,7.0
DRYS,7,0,7.0
HUSA,7,0,7.0
NKE,7,1,7.0
NSPR,7,0,7.0
LCI,7,0,7.0
OHRP,7,1,7.0
OILU,7,0,7.0
OSTK,7,0,7.0
PIXY,7,0,7.0
MO,7,0,7.0
MRKR,7,0,7.0
MTBC,7,0,7.0
YY,7,0,7.0
AMRN,160,24,6.67
BHC,32,5,6.4
TTNP,32,5,6.4
TRXC,88,14,6.29
IQ,50,8,6.25
DNR,31,5,6.2
ASNS,6,0,6.0
ATHX,6,0,6.0
AWSM,6,0,6.0
BOXL,6,0,6.0
DCAR,18,3,6.0
DUST,6,0,6.0
EPZM,6,1,6.0
ESEA,6,0,6.0
FCEL,12,2,6.0
GDXJ,6,1,6.0
FDX,6,0,6.0
FGP,6,0,6.0
GERN,6,0,6.0
FNKO,12,2,6.0
NAVB,6,0,6.0
INSG,6,0,6.0
LIQT,6,0,6.0
MRO,6,0,6.0
RVP,6,0,6.0
PTX,12,2,6.0
MYL,6,0,6.0
SBGL,6,0,6.0
SGMO,18,3,6.0
SWIR,6,0,6.0
TRPX,6,0,6.0
TXMD,6,0,6.0
VIVE,6,0,6.0
WMT,6,0,6.0
XXII,6,0,6.0
TWTR,23,4,5.75
T,56,10,5.6
GOGO,44,8,5.5
GLD,16,3,5.33
TWLO,16,3,5.33
F,42,8,5.25
AAP,5,0,5.0
ABIL,5,0,5.0
ARRY,15,3,5.0
AUY,5,0,5.0
AWX,5,0,5.0
BMY,10,2,5.0
BPTH,5,0,5.0
BRZU,5,1,5.0
CAT,5,0,5.0
CFRX,10,2,5.0
DCIX,5,0,5.0
DFFN,5,1,5.0
ECA,5,0,5.0
ESV,5,0,5.0
EXAS,5,0,5.0
GTXI,5,0,5.0
HEB,5,0,5.0
KL,5,0,5.0
NOK,5,0,5.0
OCUL,5,1,5.0
LLY,5,0,5.0
PANW,5,0,5.0
MBRX,5,0,5.0
MDT,5,0,5.0
MRNA,5,0,5.0
MTSL,5,0,5.0
SELB,5,0,5.0
TOPS,45,9,5.0
TQQQ,5,1,5.0
TTWO,10,2,5.0
TZA,5,0,5.0
SQQQ,10,2,5.0
WTI,5,0,5.0
X,30,6,5.0
ZSAN,5,0,5.0
HEAR,23,5,4.6
FIT,9,2,4.5
IDEX,9,2,4.5
AAL,4,1,4.0
AMAT,4,1,4.0
APDN,4,0,4.0
AQMS,4,0,4.0
ARCI,4,0,4.0
AVGO,4,0,4.0
AVXL,4,0,4.0
AXON,4,0,4.0
BLIN,4,0,4.0
BP,4,0,4.0
C,4,1,4.0
CBAY,4,0,4.0
CFMS,4,0,4.0
COST,4,0,4.0
CRSP,4,1,4.0
CRZO,4,0,4.0
CVRS,4,0,4.0
DOCU,4,0,4.0
DRIP,4,1,4.0
DRRX,4,0,4.0
EPIX,4,0,4.0
EYEG,4,1,4.0
GRPN,4,1,4.0
GSL,4,0,4.0
GSUM,4,0,4.0
GWPH,4,0,4.0
HAL,4,0,4.0
HCLP,4,0,4.0
HYRE,4,0,4.0
JPM,4,0,4.0
IBM,4,1,4.0
NTNX,4,0,4.0
NVLN,4,0,4.0
LODE,4,0,4.0
OIH,4,0,4.0
OMED,4,0,4.0
LTBR,4,0,4.0
ONCY,4,0,4.0
MARK,4,1,4.0
MEET,8,2,4.0
MOSY,4,1,4.0
PSTI,4,0,4.0
MTCH,4,0,4.0
SYN,4,0,4.0
TDOC,4,0,4.0
TEVA,4,1,4.0
SPOT,4,0,4.0
UPL,4,1,4.0
ZNGA,4,0,4.0
ZUO,4,0,4.0
FB,43,12,3.58
SIRI,7,2,3.5
NVDA,58,18,3.22
AGEN,16,5,3.2
LABD,16,5,3.2
CLVS,22,7,3.14
ABMD,3,0,3.0
ADXS,3,0,3.0
AFMD,3,0,3.0
ALB,3,0,3.0
AMRS,3,0,3.0
APRI,3,0,3.0
ATAI,3,0,3.0
ATNM,3,1,3.0
ATRS,3,0,3.0
AUMN,3,0,3.0
AXGN,3,0,3.0
BBY,3,0,3.0
BSTI,3,0,3.0
BVSN,3,0,3.0
CLF,3,0,3.0
CNAT,3,0,3.0
CPST,3,0,3.0
CRIS,3,0,3.0
CRM,3,1,3.0
CUE,3,0,3.0
CX,3,0,3.0
DGLY,3,0,3.0
DVAX,3,0,3.0
ERX,3,0,3.0
FBIO,3,0,3.0
GILD,3,0,3.0
GLOW,3,0,3.0
GMO,3,0,3.0
FSLR,3,0,3.0
JBLU,3,0,3.0
JNJ,3,0,3.0
I,3,0,3.0
NK,3,0,3.0
NKTR,3,0,3.0
KO,3,1,3.0
INO,3,0,3.0
KWEB,3,0,3.0
LB,3,0,3.0
IPDN,3,0,3.0
LEVB,3,0,3.0
LIFE,3,0,3.0
LMT,3,0,3.0
LUV,3,0,3.0
OPTT,3,1,3.0
PXS,9,3,3.0
QD,3,0,3.0
MDB,3,0,3.0
QURE,3,0,3.0
MNK,3,0,3.0
RKDA,3,0,3.0
MOMO,3,0,3.0
MS,3,0,3.0
MTP,3,0,3.0
SCYX,3,0,3.0
SLB,3,0,3.0
TCON,3,0,3.0
TGB,3,0,3.0
THO,3,0,3.0
TMDI,3,1,3.0
TME,3,0,3.0
SNNA,3,0,3.0
SNPS,3,0,3.0
TRIP,3,0,3.0
SONO,3,0,3.0
SPWR,3,0,3.0
SPXS,3,1,3.0
TWST,3,0,3.0
ULTA,3,0,3.0
UNG,3,1,3.0
VEEV,3,0,3.0
VVPR,3,0,3.0
WB,3,0,3.0
WLL,3,1,3.0
SRNE,3,0,3.0
WYNN,3,0,3.0
XTNT,3,1,3.0
YINN,3,0,3.0
AAPL,319,107,2.98
TSLA,140,49,2.86
STZ,88,31,2.84
PLUG,59,21,2.81
AMD,1275,457,2.79
DGAZ,11,4,2.75
AMZN,301,111,2.71
DWT,5,2,2.5
QCOM,5,2,2.5
GOOGL,12,5,2.4
FLKS,14,6,2.33
GLUU,11,5,2.2
LABU,11,5,2.2
AAXN,2,1,2.0
ADBE,2,0,2.0
AEMD,2,0,2.0
AEZS,2,0,2.0
AIMT,2,0,2.0
ALQA,2,0,2.0
ANIX,2,1,2.0
APHB,2,0,2.0
ARMK,2,0,2.0
ARPO,2,0,2.0
AYX,2,0,2.0
AZN,2,0,2.0
BB,36,18,2.0
BLNK,2,0,2.0
BSX,2,0,2.0
BTI,2,0,2.0
BVN,2,0,2.0
BX,2,0,2.0
CALA,2,1,2.0
CDE,2,0,2.0
CHCI,2,0,2.0
CLWT,2,0,2.0
CVEO,2,0,2.0
CVIA,2,0,2.0
CY,2,0,2.0
CYBR,2,0,2.0
CYCC,2,0,2.0
DB,2,0,2.0
DBX,2,0,2.0
DOVA,2,0,2.0
EDGE,2,0,2.0
EDIT,2,0,2.0
EGO,2,0,2.0
EKSO,2,0,2.0
ENSV,2,0,2.0
EOLS,2,0,2.0
EPE,2,0,2.0
FTFT,2,0,2.0
GBT,2,0,2.0
FCSC,2,0,2.0
FIVE,2,0,2.0
GLMD,2,0,2.0
GROW,2,0,2.0
GS,2,0,2.0
GSS,2,0,2.0
HAIR,2,0,2.0
MYOK,2,0,2.0
HIIQ,2,0,2.0
HMY,2,0,2.0
NBRV,2,0,2.0
HTBX,4,2,2.0
NETE,2,0,2.0
NEWA,2,0,2.0
IBB,6,3,2.0
KBSF,2,0,2.0
IDRA,2,0,2.0
KGC,2,0,2.0
NNA,2,0,2.0
IMMP,2,0,2.0
INFI,2,0,2.0
NOW,2,0,2.0
INNT,2,0,2.0
NRZ,2,0,2.0
NWL,2,0,2.0
OILD,2,0,2.0
LOXO,2,0,2.0
OKTA,2,1,2.0
ONCS,2,0,2.0
MA,2,0,2.0
PVTL,2,0,2.0
MARA,2,0,2.0
PYX,2,0,2.0
MBII,2,0,2.0
MBOT,2,1,2.0
MCD,2,1,2.0
PDD,2,0,2.0
MDRX,2,0,2.0
RACE,2,0,2.0
MGM,2,1,2.0
MGPI,2,0,2.0
RESN,2,0,2.0
MITK,2,0,2.0
RH,2,0,2.0
MLNT,2,0,2.0
PLNT,2,0,2.0
PLXP,2,0,2.0
PM,2,0,2.0
MOTS,2,0,2.0
RRTS,2,0,2.0
RTN,2,0,2.0
PTE,2,0,2.0
MTNB,2,0,2.0
SFIX,2,1,2.0
SGMS,2,0,2.0
SYF,2,0,2.0
TAL,2,0,2.0
SMSI,2,1,2.0
TELL,2,0,2.0
TLND,2,1,2.0
SNSS,2,0,2.0
TYME,2,0,2.0
UA,2,0,2.0
UAA,2,0,2.0
UNFI,2,0,2.0
UPS,2,0,2.0
USAT,2,0,2.0
VIPS,2,0,2.0
VTGN,2,0,2.0
VTNR,2,0,2.0
VVUS,2,0,2.0
VXRT,2,0,2.0
WFC,2,0,2.0
WTER,2,0,2.0
SSRM,2,0,2.0
SSTI,2,0,2.0
XLF,2,1,2.0
XOG,2,0,2.0
XOM,2,1,2.0
ZYNE,2,0,2
AYTU,16,9,1.78
CLPS,7,4,1.75
DIA,15,9,1.67
DPW,13,8,1.62
XBI,8,5,1.6
MU,96,63,1.52
ETSY,3,2,1.5
LULU,3,2,1.5
M,3,2,1.5
RIOT,3,2,1.5
SWKS,6,4,1.5
SHOP,6,4,1.5
SLV,3,2,1.5
TLT,3,2,1.5
GOOG,10,7,1.43
TVIX,21,15,1.4
SNAP,107,81,1.32
NFLX,144,114,1.26
IWM,12,10,1.2
CRC,10,9,1.11
QQQ,82,74,1.11
A,1,0,1.0
AA,1,1,1.0
ADNT,1,0,1.0
ADOM,1,0,1.0
AGE,1,1,1.0
AIPT,1,0,1.0
ALK,1,0,1.0
ALO,1,0,1.0
AMBA,1,0,1.0
AMMA,1,0,1.0
AMPH,1,0,1.0
ANET,1,0,1.0
ARKK,1,0,1.0
ARNA,1,0,1.0
ARQL,1,0,1.0
ASNA,1,0,1.0
AVP,1,0,1.0
AXAS,1,0,1.0
AXP,1,0,1.0
BG,1,0,1.0
BIOS,1,0,1.0
BJ,1,0,1.0
BKNG,1,1,1.0
BOTZ,1,0,1.0
BTE,1,0,1.0
CADC,1,0,1.0
CAG,1,0,1.0
CAPR,1,0,1.0
CAR,1,0,1.0
CBIO,1,0,1.0
CDMO,1,0,1.0
CDXC,1,0,1.0
CHGG,1,0,1.0
CI,1,0,1.0
CIDM,1,0,1.0
CIEN,1,0,1.0
CLDX,1,0,1.0
CLSD,1,0,1.0
CLSN,1,0,1.0
CNET,1,0,1.0
CNSL,1,0,1.0
COO,1,0,1.0
COTY,1,0,1.0
COUP,1,0,1.0
CPHI,1,0,1.0
CRCM,1,0,1.0
CRUS,1,0,1.0
CSBR,1,0,1.0
CSCO,1,0,1.0
CSX,1,0,1.0
CTAS,1,0,1.0
CTRP,1,0,1.0
DAL,1,0,1.0
DATA,1,0,1.0
DDD,1,0,1.0
DFRG,1,0,1.0
DHXM,1,0,1.0
DRAD,1,0,1.0
DTEA,1,1,1.0
DYSL,1,0,1.0
EBAY,1,0,1.0
EBIX,1,1,1.0
EDNT,1,0,1.0
EDRY,1,0,1.0
EEM,1,1,1.0
ENB,1,0,1.0
ENDP,1,0,1.0
EOG,1,0,1.0
ESTA,1,0,1.0
EVLV,1,0,1.0
FSM,1,0,1.0
EVTC,1,0,1.0
FTSI,1,0,1.0
EXK,1,0,1.0
GAIN,1,0,1.0
FANG,1,0,1.0
FCAU,1,0,1.0
FCX,1,0,1.0
FFHL,1,0,1.0
FGEN,1,0,1.0
FL,1,0,1.0
GG,1,0,1.0
GGAL,1,0,1.0
FLXN,1,0,1.0
GM,1,0,1.0
GNCA,1,0,1.0
GNPX,1,0,1.0
GOLD,1,0,1.0
GPOR,1,0,1.0
GPRO,2,2,1.0
GRMN,1,0,1.0
GRTS,1,0,1.0
GSK,1,0,1.0
HDSN,1,0,1.0
MYND,1,0,1.0
MYO,1,0,1.0
NAIL,1,0,1.0
HP,1,0,1.0
HPE,1,0,1.0
HPQ,1,0,1.0
HRTX,1,0,1.0
HTGM,1,0,1.0
JE,1,0,1.0
HUBS,1,1,1.0
JMU,1,0,1.0
JNCE,1,0,1.0
HZN,1,0,1.0
IAG,1,0,1.0
IBKR,1,0,1.0
ILMN,1,0,1.0
IMGN,1,0,1.0
INFY,1,0,1.0
KR,1,0,1.0
KTOS,1,0,1.0
KTOV,1,0,1.0
NTGR,1,0,1.0
INUV,1,0,1.0
NURO,1,0,1.0
LC,1,0,1.0
IPAS,1,0,1.0
LE,1,0,1.0
LGCY,1,0,1.0
ISR,1,0,1.0
NXPI,1,0,1.0
LIT,1,0,1.0
LITB,1,0,1.0
OAS,1,1,1.0
IVV,1,0,1.0
LL,1,0,1.0
OHI,1,0,1.0
LOCO,1,0,1.0
LTHM,1,0,1.0
LVS,1,0,1.0
ORCL,2,2,1.0
OTIV,1,0,1.0
PYDS,2,2,1.0
P,1,1,1.0
MBUU,1,0,1.0
QID,1,0,1.0
PBPB,1,0,1.0
MCF,1,0,1.0
PBR,1,0,1.0
MDGL,1,0,1.0
PDEX,1,0,1.0
MDGS,1,0,1.0
MDR,1,1,1.0
PEP,1,0,1.0
PFE,1,0,1.0
RCON,1,0,1.0
PG,1,0,1.0
PGNX,1,0,1.0
REGN,1,0,1.0
PHM,1,0,1.0
MHK,1,0,1.0
REZI,1,0,1.0
RF,1,0,1.0
PLAY,1,0,1.0
PLG,1,0,1.0
MLSS,1,0,1.0
MMM,1,1,1.0
RIGL,1,0,1.0
PNC,1,0,1.0
MNST,1,0,1.0
MOGU,1,0,1.0
PRAN,1,0,1.0
PRPO,2,2,1.0
MPC,1,0,1.0
RRD,1,0,1.0
PSEC,1,0,1.0
MRTX,1,1,1.0
PSTG,1,0,1.0
RTTR,1,0,1.0
MRVL,1,0,1.0
RUN,1,0,1.0
RVLT,1,0,1.0
PTI,2,2,1.0
PTIE,1,0,1.0
MTLS,1,0,1.0
SAGE,2,2,1.0
SAVE,1,0,1.0
SBS,1,0,1.0
SBUX,1,0,1.0
SDOW,1,0,1.0
SDRL,1,0,1.0
SEAC,1,0,1.0
S,1,0,1.0
SGLB,1,0,1.0
SHOS,1,0,1.0
SIG,1,0,1.0
SIGA,1,0,1.0
SLCA,1,0,1.0
TCCO,1,0,1.0
SM,1,0,1.0
TEAM,1,1,1.0
SNA,1,0,1.0
TGTX,1,0,1.0
THC,1,0,1.0
TLRY,56,56,1.0
TMUS,1,1,1.0
TNA,1,0,1.0
SOLO,1,0,1.0
TSG,1,0,1.0
SPLK,1,0,1.0
TZOO,1,0,1.0
UPRO,1,0,1.0
URG,1,0,1.0
USAU,1,0,1.0
USX,1,0,1.0
UUUU,1,0,1.0
UVE,1,0,1.0
VBIV,1,0,1.0
VBLT,1,0,1.0
VCEL,1,0,1.0
VCYT,1,0,1.0
VMW,1,0,1.0
VNDA,1,0,1.0
W,1,0,1.0
WDAY,1,1,1.0
WEN,1,1,1.0
WHLR,1,0,1.0
WIN,1,0,1.0
WM,1,0,1.0
SRAX,1,0,1.0
WRK,1,0,1.0
SRTS,1,0,1.0
WTR,1,0,1.0
SSI,1,0,1.0
WTW,1,1,1.0
SSW,1,0,1.0
XBIO,1,0,1.0
STM,1,0,1.0
STMP,1,0,1.0
XLNX,1,0,1.0
XLRN,1,0,1.0
XON,1,1,1.0
XPO,1,0,1.0
YELP,1,0,1.0
YEXT,1,0,1.0
YGYI,1,1,1.0
YRCW,1,1,1.0
YRIV,1,0,1.0
YTEN,1,0,1.0
YVR,1,0,1.0
ZN,1,0,1.0
SPY,598,749,0.8
GME,3,4,0.75
TGT,3,4,0.75
BBBY,21,31,0.68
EYES,2,3,0.67
KSS,2,3,0.67
LRCX,2,3,0.67
RHE,6,9,0.67
IMMU,2,4,0.5
INPX,2,4,0.5
TCMD,1,2,0.5
TROV,1,2,0.5
SOXL,1,2,0.5
WGO,1,2,0.5
FEYE,4,10,0.4
VXX,4,10,0.4
VHC,9,23,0.39
PCG,24,66,0.36
SOXX,1,3,0.33
UAL,1,3,0.33
AXSM,53,200,0.27
AKRX,1,4,0.25
HD,1,4,0.25
UVXY,6,28,0.21
CMG,4,20,0.2
AAOI,0,0,0.0
ABAC,0,0,0.0
ABBV,0,0,0.0
ABC,0,0,0.0
ABIO,0,0,0.0
ABM,0,0,0.0
ABR,0,0,0.0
ABUS,0,0,0.0
ABX,0,0,0.0
ACET,0,0,0.0
ACHV,0,0,0.0
ACOR,0,0,0.0
ADAP,0,0,0.0
ADIL,0,0,0.0
ADMA,0,0,0.0
ADMS,0,1,0.0
ADP,0,0,0.0
ADRO,0,0,0.0
ADSK,0,0,0.0
ADUS,0,0,0.0
ADX,0,0,0.0
AEM,0,0,0.0
AEO,0,0,0.0
AERI,0,0,0.0
AET,0,0,0.0
ACIA,0,0,0.0
AGRX,0,0,0.0
AGTC,0,0,0.0
AGYS,0,0,0.0
AIG,0,0,0.0
AIRI,0,0,0.0
AIRT,0,0,0.0
AJRD,0,0,0.0
AKCA,0,0,0.0
ALE,0,0,0.0
ALLO,0,0,0.0
ALRN,0,0,0.0
ALXN,0,0,0.0
AMC,0,1,0.0
AMCN,0,0,0.0
AMED,0,0,0.0
AMR,0,0,0.0
AMSF,0,0,0.0
AMTD,0,0,0.0
AMTX,0,0,0.0
AMZA,0,0,0.0
ANF,0,2,0.0
ANH,0,0,0.0
AOBC,0,0,0.0
AOS,0,0,0.0
APEN,0,0,0.0
APH,0,0,0.0
APLE,0,0,0.0
APO,0,0,0.0
APOG,0,0,0.0
APPF,0,0,0.0
APPN,0,0,0.0
APPS,0,0,0.0
APTO,0,0,0.0
APVO,0,0,0.0
APY,0,0,0.0
APYX,0,0,0.0
AQB,0,0,0.0
AQN,0,0,0.0
AQST,0,0,0.0
AQXP,0,0,0.0
ARDM,0,0,0.0
ARDS,0,0,0.0
AREX,0,0,0.0
ARGX,0,0,0.0
ARKG,0,0,0.0
ARNC,0,0,0.0
ASC,0,0,0.0
ASCMA,0,0,0.0
ASHR,0,0,0.0
ASM,0,0,0.0
ASRT,0,0,0.0
ATEC,0,0,0.0
ATHM,0,0,0.0
ATNX,0,0,0.0
ATTU,0,0,0.0
ATXI,0,0,0.0
AUTL,0,0,0.0
AUTO,0,0,0.0
AVB,0,0,0.0
AVDL,0,0,0.0
AVY,0,0,0.0
AXTA,0,0,0.0
AZRX,0,0,0.0
BAS,0,0,0.0
BBD,0,0,0.0
BBOX,0,0,0.0
BBW,0,0,0.0
BCLI,0,0,0.0
BDN,0,0,0.0
BDSI,0,0,0.0
BEDU,0,0,0.0
BFAM,0,0,0.0
BDR,0,0,0.0
BERY,0,0,0.0
BGI,0,0,0.0
BGNE,0,0,0.0
BH,0,0,0.0
BHF,0,0,0.0
BHTG,0,0,0.0
BIIB,0,0,0.0
BIP,0,0,0.0
BK,0,0,0.0
BKS,0,0,0.0
BKYI,0,0,0.0
BLBD,0,0,0.0
BLCM,0,0,0.0
BLPH,0,1,0.0
BLUE,0,0,0.0
BNDX,0,0,0.0
BNED,0,0,0.0
BNO,0,0,0.0
BOSC,0,0,0.0
BOX,0,0,0.0
BPMC,0,0,0.0
BRKA,0,0,0.0
BRKB,0,0,0.0
BRKS,0,0,0.0
BRQS,0,0,0.0
BRS,0,0,0.0
BRY,0,0,0.0
BSTC,0,0,0.0
BTAI,0,0,0.0
BUD,0,0,0.0
BURG,0,1,0.0
BW,0,0,0.0
BXC,0,0,0.0
CALX,0,0,0.0
CAMP,0,0,0.0
CARV,0,0,0.0
CASI,0,0,0.0
CATB,0,0,0.0
CBK,0,0,0.0
CBLK,0,0,0.0
CBOE,0,0,0.0
CBRL,0,0,0.0
CBS,0,0,0.0
CCIH,0,0,0.0
CCXI,0,0,0.0
CDNA,0,0,0.0
CDTI,0,0,0.0
CDTX,0,0,0.0
CE,0,0,0.0
CENX,0,0,0.0
CERC,0,0,0.0
CARS,0,0,0.0
CERS,0,0,0.0
CETX,0,0,0.0
CFG,0,0,0.0
CGA,0,0,0.0
CHD,0,0,0.0
CHEF,0,0,0.0
CHEK,0,0,0.0
CHKE,0,0,0.0
CHS,0,0,0.0
CHTR,0,0,0.0
CIG,0,0,0.0
CIVI,0,0,0.0
CJJD,0,0,0.0
CKH,0,0,0.0
CKPT,0,0,0.0
CLDC,0,0,0.0
CLLS,0,0,0.0
CLRB,0,0,0.0
CLRO,0,0,0.0
CMCM,0,0,0.0
CMI,0,0,0.0
CMT,0,0,0.0
CNTF,0,0,0.0
CNX,0,0,0.0
COCP,0,0,0.0
COL,0,0,0.0
COPX,0,0,0.0
CORT,0,0,0.0
COT,0,0,0.0
CPAH,0,0,0.0
CPB,0,0,0.0
CPG,0,0,0.0
CPSH,0,0,0.0
CREX,0,0,0.0
CRF,0,0,0.0
CRNT,0,0,0.0
CSOD,0,0,0.0
CTEK,0,0,0.0
CTRC,0,0,0.0
CTRE,0,0,0.0
CTRV,0,0,0.0
CUB,0,0,0.0
CUBI,0,0,0.0
CUO,0,0,0.0
CURE,0,0,0.0
CVNA,0,0,0.0
CVRR,0,0,0.0
CVV,0,0,0.0
CWH,0,0,0.0
CWT,0,0,0.0
CXDC,0,0,0.0
CYAD,0,0,0.0
CYH,0,0,0.0
CYRX,0,0,0.0
CYTX,0,0,0.0
CZZ,0,0,0.0
DAN,0,0,0.0
DARE,0,0,0.0
DBVT,0,0,0.0
DCP,0,0,0.0
DE,0,0,0.0
DEO,0,0,0.0
DERM,0,0,0.0
DF,0,0,0.0
DFBG,0,0,0.0
DFEN,0,0,0.0
DG,0,0,0.0
DGSE,0,0,0.0
DHCP,0,0,0.0
DISH,0,0,0.0
DLNG,0,0,0.0
DMAC,0,0,0.0
DNLI,0,0,0.0
DNN,0,0,0.0
DORM,0,0,0.0
DPZ,0,0,0.0
DQ,0,1,0.0
DRIO,0,0,0.0
DRV,0,0,0.0
DSS,0,0,0.0
DSW,0,0,0.0
DSX,0,0,0.0
DTRM,0,0,0.0
DVYL,0,0,0.0
DXR,0,0,0.0
E,0,0,0.0
EA,0,2,0.0
EAST,0,0,0.0
EBR,0,0,0.0
ECL,0,0,0.0
ECOR,0,0,0.0
ECR,0,0,0.0
EDAP,0,0,0.0
EDU,0,1,0.0
EEFT,0,0,0.0
EFA,0,0,0.0
EGAN,0,0,0.0
EGHT,0,0,0.0
EGLE,0,0,0.0
EGY,0,0,0.0
EIGI,0,0,0.0
EIX,0,0,0.0
ELF,0,0,0.0
ELGX,0,0,0.0
ELMD,0,0,0.0
EMES,0,0,0.0
ENSG,0,0,0.0
ENT,0,0,0.0
ENTG,0,0,0.0
ENTX,0,0,0.0
EPC,0,0,0.0
EPR,0,0,0.0
EQM,0,0,0.0
ESES,0,0,0.0
ESNC,0,0,0.0
ESPR,0,0,0.0
ESRX,0,0,0.0
ESTC,0,1,0.0
ETFC,0,0,0.0
ETR,0,0,0.0
EVBG,0,0,0.0
EVFM,0,0,0.0
EVLO,0,0,0.0
EVRI,0,0,0.0
FTAI,0,0,0.0
EWC,0,0,0.0
EWW,0,0,0.0
EWZ,0,0,0.0
FTNT,0,0,0.0
