stockchancellor,,2019-06-12 11:44:00,23.652,COG is not much bigger thanGPORSWN AR RRC Even Debt and liability similar Why is it trading 510 X these
cbcooler1,,2019-06-12 11:17:00,23.696,GPOR once SWN double bottoms at 323 the rest of the NG sector will go up from there Mark it RRC SWN COG
Turtletrading,,2019-06-12 10:20:00,23.656,COG Cabot Oil Gas COG 2399 drops 7 over the last 3 months tickeroncomappnewsSearch
