EYPT,2019-02-16 15:09:00,2.68,2.6,,-1,-0.08,-2.98507,3,2,2.69,2.645,2.625,EYPT Looks like we need to take out 280shr next thats a weak downtrend line there Great move in 2019 so far Enjoy your holiday
EYPT,2019-02-13 11:31:00,2.68,2.6,,-1,-0.08,-2.98507,0,0,2.678,2.645,2.625,EYPT Within 30 seconds volume jumped 60000 and price moved up down a few pennies It is being watchedsupported Shares never showed
TLRY,2019-02-13 11:05:00,77.245,76.484,,-1,-0.761,-0.98518,0,0,76.729,76.643,76.684,TLRY All the stupid bears are broke on this one The stock sits there and destroys those premiums Fun to watch Clean board too
EYPT,2019-02-13 10:57:00,2.692,2.599,,-1,-0.093,-3.45468,2,0,2.66,2.6,2.62,EYPT The IBB Index is on the doorstep for a breakout above its 200dma again so the biostocks are moving nicely Lets go 300 plus
EYPT,2019-02-12 12:31:00,2.692,2.599,,-1,-0.093,-3.45468,2,1,2.645,2.6,2.62,EYPT Question Should you be worried if your company doesnt announce Q numbers on time NO Not if the stock hits new highs Fun
EYPT,2019-02-12 11:53:00,2.692,2.599,,-1,-0.093,-3.45468,1,0,2.63,2.6,2.62,EYPT Dont be surprised to see a large block go thru soon Financing at 240 plus looks good then the rally Fun times
EYPT,2019-02-12 11:51:00,2.692,2.599,,-1,-0.093,-3.45468,2,0,2.64,2.6,2.62,EYPT Somebody wants this stock on no news Buying up everything at these levels and no dumps Good sign Were late on this Q too Fun
EYPT,2019-02-11 14:36:00,2.692,2.599,,-1,-0.093,-3.45468,0,0,2.665,2.6,2.62,EYPT Nice volume we were dead this morning up with a few thousand shares now its picking up Is it time to see 300 plus again
EYPT,2019-02-11 14:24:00,2.692,2.599,,-1,-0.093,-3.45468,3,1,2.67,2.6,2.62,EYPT On a rocket ship here does everyone have enough This is so fun and an ER coming soon too Drop the good news
EYPT,2019-02-11 10:29:00,2.692,2.599,,-1,-0.093,-3.45468,4,2,2.62,2.6,2.62,EYPT Werent we just told a few weeks ago that the 20 million shelf offering would send us straight down to 140 Where are they now
TLRY,2019-02-08 10:45:00,78.908,78.429,,-1,-0.479,-0.60704,0,0,78.173,77.932,78.24,TLRY How are those 40 Puts for March working out for all of those Bears pumping them for months now Thanks
TLRY,2019-02-06 11:40:00,78.908,78.429,,-1,-0.479,-0.60704,1,0,77.45,77.932,78.24,TLRY Stupid Bears
TLRY,2019-02-05 14:16:00,78.908,78.429,,-1,-0.479,-0.60704,1,0,77.417,77.932,78.24,TLRY Stupid Bears
TLRY,2019-02-04 15:18:00,78.908,78.429,,-1,-0.479,-0.60704,1,0,77.225,77.932,78.24,TLRY Stupid Bears When will they ever learn
TLRY,2019-02-04 10:36:00,78.908,78.429,,-1,-0.479,-0.60704,0,0,78.091,77.932,78.24,TLRY How are all of those March Puts going gang Are you feeling flaccid like your Puts
TLRY,2019-02-01 15:34:00,78.908,78.429,,-1,-0.479,-0.60704,2,0,77.18,77.932,78.24,TLRY Stupid Bears
ACB,2019-01-31 15:17:00,7.085,6.986,,-1,-0.099,-1.39732,4,4,7.045,6.923,6.914,ACB Well have a huge rally next week but so many of you decided to cry whine like little babies today It all starts next week
TLRY,2019-01-31 12:56:00,80.51,77.793,,-1,-2.717,-3.37474,1,0,81.467,79.155,78.874,TLRY Stupid Bears are dead now
