TLRY,2019-02-12 09:52:00,75.93,75.79,,-1,-0.14,-0.18438,0,0,76.526,76.285,76.832,TLRY earning on 22nd
CNET,2019-01-04 15:45:00,1.47,1.26,,-1,-0.21,-14.28571,1,0,1.459,1.36,1.421,CNET let me guess They said something about BlockChain
