MNGA,2019-02-14 15:38:00,0.9158,0.9618,,-1,0.046,5.02293,2,2,0.9109,0.9422,0.94,MNGA Someone is working hard on that 91 floor
MNGA,2019-02-14 15:30:00,0.9158,0.9618,,-1,0.046,5.02293,1,0,0.9106,0.9422,0.94,MNGA They made their money of those people buying the ask Enough to let the 91 bid go
MNGA,2019-02-14 15:08:00,0.9158,0.9618,,-1,0.046,5.02293,0,0,0.9106,0.9422,0.94,MNGA MMs really dont want to sell their inventory 91 do they
MNGA,2019-02-13 15:58:00,0.9158,0.9618,,-1,0.046,5.02293,4,0,0.9141,0.9422,0.94,MNGA Time to start reloading for tomorrow
MNGA,2019-02-13 12:40:00,0.9158,0.9618,,-1,0.046,5.02293,0,0,0.9203,0.9422,0.94,MNGA archivefastedgarcom2019
MNGA,2019-02-08 15:57:00,0.9158,0.9618,,-1,0.046,5.02293,0,0,0.9142,0.9422,0.94,MNGA Ive got a lot of chedder left
MNGA,2019-02-06 14:52:00,0.9158,0.9618,,-1,0.046,5.02293,0,8,0.9107,0.9422,0.94,MNGA Are they continuing to dilute shares Is the OS bigger now than 5 days ago
MNGA,2019-02-06 14:16:00,0.9158,0.9618,,-1,0.046,5.02293,0,1,0.9106,0.9422,0.94,MNGA I need 70
MNGA,2019-02-06 10:42:00,0.9158,0.9618,,-1,0.046,5.02293,0,2,0.9455,0.9422,0.94,MNGA will bounce hard around 145 ER release will be soon after
MNGA,2019-02-05 13:33:00,0.9158,0.9618,,-1,0.046,5.02293,1,0,0.9167,0.9422,0.94,MNGA The company is not worth 20mil and they do not make a profit How is this the floor
MNGA,2019-02-05 12:31:00,0.9158,0.9618,,-1,0.046,5.02293,2,49,0.9233,0.9422,0.94,MNGA will dilute shareholders and the value of stock to pennys again Just like before
MNGA,2019-02-05 09:38:00,0.9158,0.9618,,-1,0.046,5.02293,3,3,0.9372,0.9422,0.94,MNGA They are baiting you to buy while they dilute and leave you holding your bag
