KNDI,2019-02-08 12:21:00,5.935,5.767,,-1,-0.168,-2.83067,1,3,5.9,5.875,5.86,KNDI Good news 50MA rising to 47 which should stop bleeding briefly Bad news is 2 gaps below at 455 and 417 Might even go long at 4
KNDI,2019-02-05 12:06:00,5.935,5.767,,-1,-0.168,-2.83067,3,17,5.91,5.875,5.86,KNDI Starting its descent back to the 50dma Should reach the 460 area in next 1015 sessions
SPY,2019-01-24 11:16:00,263.662,263.192,,-1,-0.47,-0.17826,0,0,262.991,262.738,264.124,SPY Cannot remember a time when the SPY had so many huge upper and lower wicks on every 5m candle Who knows where this is going
KNDI,2019-01-22 12:49:00,5.155,5.35,,-1,0.195,3.78274,3,0,5.367,5.304,5.456,KNDI If they do own all or part of ZR then its pretty shady not to state that in the PR as a related party
KNDI,2019-01-22 12:47:00,5.155,5.35,,-1,0.195,3.78274,4,0,5.355,5.304,5.456,KNDI So its basically the same scam as the MPT Create an entity to sell cars to themselves not a real paying customer
KNDI,2019-01-22 12:47:00,5.155,5.35,,-1,0.195,3.78274,5,2,5.355,5.304,5.456,KNDI As I suspected they basically own Zheijing Rubio though it used to be System Co not ServiceCo httpswwwbloombergcomresearchstocksprivatesnapshotaspprivcapId231019296
KNDI,2019-01-22 12:39:00,5.155,5.35,,-1,0.195,3.78274,1,0,5.383,5.304,5.456,KNDI Does any news link exist of Zheijing Ruibo having a business in China or any other customers beside KNDI
KNDI,2019-01-22 12:37:00,5.155,5.35,,-1,0.195,3.78274,1,2,5.383,5.304,5.456,KNDI Has KNDI ever sold a single car to an entity they had a framework agreement with CALB Pang Da Shanxi Coal
SPY,2019-01-15 11:45:00,260.335,257.936,,-1,-2.399,-0.9215,1,1,259.631,259.401,259.023,SPY Market on steroids right now We know how that ends
KNDI,2019-01-10 13:53:00,5.062,5.28,,-1,0.218,4.3066,3,26,4.991,5.165,5.24,KNDI Getting nicely paid on my puts Cant wait to short the sales subs and Arts 2 bil lol IPO This times different right longs
SPY,2019-01-09 14:26:00,257.874,257.633,,-1,-0.241,-0.09346,0,0,257.698,258.166,257.476,SPY Looking like a little sell the news in play
KNDI,2019-01-09 13:55:00,5.385,4.767,,-1,-0.618,-11.47632,2,3,5.52,4.87,5.15,KNDI In with Mar 5 puts at 55 double top Will add if it shoots to 65 double top
KNDI,2019-01-09 10:01:00,5.385,4.767,,-1,-0.618,-11.47632,2,1,4.895,4.87,5.15,KNDI Way over the 50dma now setting up perfectly to short Hopefully we get more news to push this higher in the near term
KNDI,2019-01-04 13:40:00,5.385,4.767,,-1,-0.618,-11.47632,0,0,5.48,4.87,5.15,KNDI Decreasing vol into 50 not a great sign though Love to see a pop to that 475 resistance area or especially 55 double top for puts
KNDI,2019-01-04 13:36:00,5.385,4.767,,-1,-0.618,-11.47632,0,0,5.387,4.87,5.15,KNDI Good news is this is over 50dma and breaks often lead to nice rallies Bad news is theyre always fantastic short opps On watch
KNDI,2018-12-31 13:53:00,5.385,4.767,,-1,-0.618,-11.47632,1,0,5.434,4.87,5.15,KNDI How many times can you hit a multiyear quintupple bottom before it gives out
WATT,2018-12-28 13:27:00,5.85,6.84,,-1,0.99,16.92308,1,0,5.991,6.772,6.553,WATT Gap support at 573 holding for now Loses that and the flush will be fierce
WATT,2018-12-28 10:32:00,5.85,6.84,,-1,0.99,16.92308,0,0,6.575,6.772,6.553,WATT Cannot believe i didnt short this when it broke the 50 50dma has been a rock solid short with this hopefully gets a little push
WATT,2018-12-27 15:41:00,5.85,6.84,,-1,0.99,16.92308,0,0,5.8,6.772,6.553,WATT Just an epic pump and dump Please gap up tomorrow
WATT,2018-12-27 15:30:00,5.85,6.84,,-1,0.99,16.92308,0,0,5.867,6.772,6.553,WATT Just about played out hopefully gap up tomorrow to the 50 at 790 area for easy short
WATT,2018-12-27 12:12:00,5.85,6.84,,-1,0.99,16.92308,1,4,5.931,6.772,6.553,WATT Dream short scenario coming true here with the 50dma touch Not in yet but watching close
WATT,2018-12-27 10:16:00,5.85,6.84,,-1,0.99,16.92308,1,1,6.577,6.772,6.553,WATT Right at the 20dma resistance overreach to 50 at 793 would be a dream short
WATT,2018-12-27 10:10:00,5.85,6.84,,-1,0.99,16.92308,0,0,6.526,6.772,6.553,WATT Once the squeeze plays out this is going to be a nice short
KNDI,2018-12-24 12:51:00,3.702,3.62,,-1,-0.082,-2.21502,2,3,3.68,3.545,3.65,KNDI I would assume Hus CC conditions for buying would be met at multiyear bottom Maybe Shangtong slush fund is tapped out
KNDI,2018-12-24 10:05:00,3.702,3.62,,-1,-0.082,-2.21502,0,1,3.58,3.545,3.65,KNDI Arts frantic pumping on PB and here means either has Jan calls or more likely is losing free shares from Co as SP falls under 4 IMO
KNDI,2018-12-24 09:55:00,3.702,3.62,,-1,-0.082,-2.21502,2,0,3.571,3.545,3.65,KNDI crucial level approaching quintuple bottom going back to 1116 345 breaks 2s will come quick and 340 becomes resistance
FB,2018-12-14 11:49:00,144.184,143.163,,-1,-1.021,-0.70812,0,0,144.44,143.063,143.297,FB Shake and bake That run was ridiculous
TWLO,2018-12-12 12:00:00,96.582,94.368,,-1,-2.214,-2.29235,0,0,98.297,96.778,97.874,TWLO Always rejected at the highs Need a strong market to squeeze over 100
KNDI,2018-12-10 10:54:00,4.131,4.266,,-1,0.135,3.26797,0,5,4.18,4.222,4.287,KNDI 3 of first 6 posts frustrated with powerHP of EX3 clubautohomecomcnbbsfo
TWLO,2018-11-29 14:33:00,92.54,90.89,,-1,-1.65,-1.78301,3,1,93.043,93.058,91.97,TWLO Market stays green this goes higher but rug pull on this will be vicious if market drops
TWLO,2018-11-28 15:36:00,92.54,90.89,,-1,-1.65,-1.78301,3,0,92.96,93.058,91.97,TWLO Major res at 9155 broken Needs to hold and close over for squeeze higher Need SPY to cooperate tomorrow as well Congrats longs
TWLO,2018-11-28 13:34:00,92.54,90.89,,-1,-1.65,-1.78301,2,7,92.801,93.058,91.97,TWLO Churning through res next big level at 9155 Gets through that could squeeze higher but I think thats the shutdown All about SPY
