SPY,2019-02-14 10:25:00,274.399,273.745,,-1,-0.654,-0.23834,2,0,274.143,273.585,274.261,SPY There are three ways to make a living in this business be first be smarter or cheat
SPY,2019-01-23 14:43:00,274.399,273.745,,-1,-0.654,-0.23834,0,2,275.225,273.585,274.261,SPY Who knows what to believe anymore Same news daily
NFLX,2019-01-08 15:29:00,320.309,318.844,,-1,-1.465,-0.45737,1,0,319.645,314,313.604,NFLX Pullback is needed to keep this healthy Movement is getting too suspect
TSLA,2019-01-02 14:26:00,310.078,306.038,,-1,-4.04,-1.3029,0,0,314.491,303.937,304.026,TSLA We usually rally after days like this
QQQ,2019-01-02 13:28:00,154.878,151.11,,-1,-3.768,-2.43288,0,0,155.44,152.109,153.04,QQQ Its good to laugh sometimes
SPY,2019-01-02 13:27:00,250.232,246.157,,-1,-4.075,-1.62849,1,0,250.917,247.002,247.874,SPY Headlines becoming more comical by the day
DIA,2019-01-02 13:26:00,233.395,229.326,,-1,-4.069,-1.7434,0,0,233.603,230.341,231.231,DIA Headlines are almost better than news paper comics now
SPY,2019-01-02 13:23:00,250.232,246.157,,-1,-4.075,-1.62849,1,1,250.775,247.002,247.874,SPY Well well cnbccomvideo20190102t
MRIN,2018-12-19 15:58:00,6.321,3.598,,-1,-2.723,-43.07863,0,0,6.314,4.384,4.252,MRIN Nice list of ownership httpsfinteliosousmrin
SPY,2018-12-19 15:34:00,251.49,255.188,,-1,3.698,1.47044,0,0,251.503,257.107,257.561,SPY Buy puts on the financial sector Auto market implosion imminent
JNJ,2018-12-14 15:27:00,132.479,144.551,,-1,12.072,9.11239,0,0,132.903,141.916,139.653,JNJ I expect these to become more common now Sue happy people will jump on soon njduscourtsgovjohnsonjo
JNJ,2018-12-14 13:51:00,132.479,144.551,,-1,12.072,9.11239,2,0,135.242,141.916,139.653,JNJ Ademilaw already suiting up for a class action suit Just posted theyre claiming securities violations
JNJ,2018-12-14 13:48:00,132.479,144.551,,-1,12.072,9.11239,0,0,134.179,141.916,139.653,JNJ financeyahoocomnewsinve
JNJ,2018-12-14 12:31:00,132.479,144.551,,-1,12.072,9.11239,0,0,133.587,141.916,139.653,JNJ Lets see what the MC looks like next week
JNJ,2018-12-14 12:24:00,132.479,144.551,,-1,12.072,9.11239,3,0,133.445,141.916,139.653,JNJ The last cancer lawsuit paid out 49b to 22 people Give a week and the lawsuits will 10x at minimum
JNJ,2018-12-14 12:12:00,132.479,144.551,,-1,12.072,9.11239,1,1,134.202,141.916,139.653,JNJ This is only the beginning Lawsuits will start piling up with every big firm looking to make a quick buck
AMD,2018-12-03 15:51:00,23.698,22.656,,-1,-1.042,-4.397,0,1,23.741,22.948,23.348,AMD 2372 wall building Boring day all around
MNGA,2018-11-14 12:14:00,0.3146,0.4338,,-1,0.1192,37.88938,0,0,0.345,0.3919,0.3487,MNGA I feel confident in this after the call Will hold to see if EU and grants become true Low volume overall though not much on lvl 2
TTNP,2018-11-05 12:41:00,0.4539,0.4145,,-1,-0.0394,-8.68033,1,1,0.5097,0.467,0.4679,TTNP There is the handle Play the chart and lvl2 today for easy gains
TTNP,2018-11-05 12:21:00,0.4539,0.4145,,-1,-0.0394,-8.68033,3,0,0.5072,0.467,0.4679,TTNP Theyre trying hard to hold this down
TTNP,2018-11-05 11:17:00,0.4539,0.4145,,-1,-0.0394,-8.68033,4,1,0.4953,0.467,0.4679,TTNP Nice cup forming
AXL,2018-11-05 11:07:00,11.456,11.588,,-1,0.132,1.15223,1,0,12.282,11.87,12.115,AXL Nice volume coming in for Jan 15 calls
