AMRS,2019-02-15 14:00:00,4.973,4.77,,-1,-0.203,-4.08204,6,3,5.087,4.819,4.791,AMRS Melo Pysche I got u No more shoes to throw
AMRS,2019-02-15 10:44:00,4.973,4.77,,-1,-0.203,-4.08204,1,0,4.911,4.819,4.791,AMRS Chong dude thats the wrong bong
AMRS,2019-02-15 10:41:00,4.973,4.77,,-1,-0.203,-4.08204,5,0,4.9,4.819,4.791,AMRS Now we be moving
PTX,2019-02-05 13:36:00,0.6999,0.5838,,-1,-0.1161,-16.58808,1,0,0.7107,0.61,0.72,PTX Esquueeeeze me but this is for u know who u are
AMRS,2018-12-21 11:40:00,3.015,3.41,,-1,0.395,13.10116,3,0,3.065,3.165,3.145,AMRS Someone needs to smack melo with these
AMRS,2018-12-21 09:32:00,3.015,3.41,,-1,0.395,13.10116,5,1,3.32,3.165,3.145,AMRS Really Melo Is this where our money went
PTX,2018-12-19 14:21:00,0.385,0.3443,,-1,-0.0407,-10.57143,1,0,0.3813,0.34,0.348,PTX Nuff said about Kim
AMRS,2018-12-19 13:59:00,3.585,3.825,,-1,0.24,6.69456,1,0,3.765,3.759,3.853,AMRS I dont know about you guys but Amy has changed
AMRS,2018-11-30 15:56:00,4.95,4.762,,-1,-0.188,-3.79798,5,0,4.955,4.752,4.73,AMRS And there she is
AMRS,2018-11-30 15:29:00,4.95,4.762,,-1,-0.188,-3.79798,3,0,4.896,4.752,4.73,AMRS Can we get a fivea
PTX,2018-11-30 14:34:00,0.41,0.4481,,-1,0.0381,9.29268,0,0,0.4201,0.4401,0.4529,PTX Oh not the RS talk again
PTX,2018-11-30 13:49:00,0.41,0.4481,,-1,0.0381,9.29268,1,0,0.4201,0.4401,0.4529,PTX Even Fiddy is laughing at us that we cant get to fiddy
AMRS,2018-11-30 13:47:00,4.95,4.762,,-1,-0.188,-3.79798,1,7,4.84,4.752,4.73,AMRS Cmon Amy its almost the weekend JVCD wants to get this party started Look for it
PTX,2018-11-30 11:02:00,0.41,0.4481,,-1,0.0381,9.29268,2,0,0.4335,0.4401,0.4529,PTX What EZqueeze me Its green
PTX,2018-11-30 10:53:00,0.41,0.4481,,-1,0.0381,9.29268,0,0,0.448,0.4401,0.4529,PTX As a true longlemming I always have an exit plan
AMRS,2018-11-30 10:34:00,4.95,4.762,,-1,-0.188,-3.79798,2,2,4.735,4.752,4.73,AMRS Ahh Melo Please just shut up
PTX,2018-11-21 15:50:00,0.5098,0.5503,,-1,0.0405,7.94429,1,0,0.5102,0.546,0.543,PTX Commence the beat down again How much longer Sedor
BZUN,2018-11-21 15:47:00,32.409,34.383,,-1,1.974,6.0909,2,0,32.52,35.83,36.115,BZUN Oh Lil Jimmy still crackin that corn and we dont care
AMRS,2018-11-21 15:44:00,3.91,3.61,,-1,-0.3,-7.67263,2,0,3.871,3.58,3.589,AMRS Amy go for the gold Once last pelvic thrust lets hit 400 at 400 PM
PTX,2018-11-21 12:41:00,0.5098,0.5503,,-1,0.0405,7.94429,1,0,0.5149,0.546,0.543,PTX This thing got me likePuff Puff Pass
AMRS,2018-11-21 12:33:00,3.91,3.61,,-1,-0.3,-7.67263,3,1,3.681,3.58,3.589,AMRS Nuff saidMelo has to stop eating shoes
BZUN,2018-11-21 10:54:00,32.409,34.383,,-1,1.974,6.0909,4,0,35.955,35.83,36.115,BZUN Will they never learn not to mess with the KFG
AMRS,2018-11-21 10:49:00,3.91,3.61,,-1,-0.3,-7.67263,1,3,3.6,3.58,3.589,AMRS Are you ready for it from Melo
PTX,2018-11-21 10:47:00,0.5098,0.5503,,-1,0.0405,7.94429,0,10,0.53,0.546,0.543,PTX What was the magic for stock price to hit for Sedor to get his addl payola
AMRS,2018-11-16 15:56:00,3.975,3.853,,-1,-0.122,-3.06918,1,0,3.965,3.507,3.547,AMRS stay calm my friends live long and prosper
PTX,2018-11-02 15:53:00,0.7335,0.79,,-1,0.0565,7.70279,3,0,0.7572,0.8,0.7901,PTX Its green will take it
PTX,2018-11-02 10:00:00,0.7335,0.79,,-1,0.0565,7.70279,2,3,0.8,0.8,0.7901,PTX Do we even dare to think this ER is gonna be different from the previous SH value doublespeak
PTX,2018-10-26 13:16:00,0.7335,0.79,,-1,0.0565,7.70279,2,4,0.7925,0.8,0.7901,PTX Who else is traininggetting ready to go to the next ERIn person
PTX,2018-10-25 11:46:00,0.7335,0.79,,-1,0.0565,7.70279,2,0,0.7961,0.8,0.7901,PTX Times are desperate would you
PTX,2018-10-24 11:11:00,0.7335,0.79,,-1,0.0565,7.70279,1,1,0.7925,0.8,0.7901,PTX Did someone say spinoff
PTX,2018-10-23 13:50:00,0.7335,0.79,,-1,0.0565,7.70279,2,0,0.7925,0.8,0.7901,PTX This is what we they call big fish eating little fish
PTX,2018-10-23 10:45:00,0.7335,0.79,,-1,0.0565,7.70279,0,0,0.7956,0.8,0.7901,PTX Nuff said
PTX,2018-10-22 10:26:00,0.7335,0.79,,-1,0.0565,7.70279,1,1,0.8,0.8,0.7901,PTX Ok just got this feeling all of a sudden Am I wrong
