CRMD,2019-02-14 12:54:00,1.791,2.08,,-1,0.289,16.13624,0,1,1.879,1.899,2.02,CRMD traders tradeyou wont be able to time this when FDA news comes
LTBR,2019-02-14 12:38:00,0.6239,0.6113,,-1,-0.0126,-2.01955,0,0,0.6194,0.6106,0.6037,LTBR patience is running thin
LTBR,2019-02-14 12:37:00,0.6239,0.6113,,-1,-0.0126,-2.01955,0,1,0.6194,0.6106,0.6037,LTBR EnfissionFramatome reminds me of hold your friends close and your enemies closersometimeshoping to pick up scraps at the end
LTBR,2019-02-14 12:36:00,0.6239,0.6113,,-1,-0.0126,-2.01955,2,3,0.6194,0.6106,0.6037,LTBR this wil RS unless news in next 3 months IMHO pretty simple News have to have dollars Low inside buys confirms
CRMD,2019-02-13 12:12:00,2.461,2.691,,-1,0.23,9.34579,3,0,2.568,2.455,2.594,CRMD will continue to trend upward IMO positive news a must to support the trend Big news from FDA and goes to much higher
LTBR,2019-02-13 11:42:00,0.6361,0.6125,,-1,-0.0236,-3.71011,1,7,0.64,0.618,0.618,LTBR lol will take much more than this to move itclassic pump but will provide little momo for those in the know
LTBR,2019-02-13 11:10:00,0.6361,0.6125,,-1,-0.0236,-3.71011,5,2,0.635,0.618,0.618,LTBR these invites dont come by accident
TRVN,2019-02-13 11:09:00,1.502,1.547,,-1,0.045,2.99601,1,0,1.51,1.49,1.486,TRVN shaking the tree every morning to pick up a few nuts
CLD,2019-02-12 13:07:00,0.6317,0.6163,,-1,-0.0154,-2.43787,4,0,0.6527,0.6752,0.6562,CLD TRVN CRMD LTBRfor those who like to make money All of these set to make money next 3 monthsmy money IS where my mouth is
CRMD,2019-02-12 13:02:00,2.66,2.172,,-1,-0.488,-18.34586,4,3,2.32,2.224,2.341,CRMD If you like CRMD you will love TRVN when it gets approved LTBR set to move soonfor those that careor Love to make moneyIMO
TRVN,2019-02-12 12:58:00,1.569,1.611,,-1,0.042,2.67686,11,5,1.58,1.57,1.553,TRVN going to be the standard of care in dialysis units central line management maybe even routine saline locks LTBR set to move IMHO
LTBR,2019-02-11 12:00:00,0.6075,0.6,,-1,-0.0075,-1.23457,2,6,0.6098,0.6168,0.6099,LTBR 7100 followersfew believers thus low volume hungry for newsother than RS Low insider buys still a concern 8K grant app Jan 31
