SOLO,2019-03-21 09:55:00,4.882,4.34,,-1,-0.542,-11.10201,3,0,4.68,4.815,4.798,SOLO in 450 out 500
SOLO,2019-03-20 12:47:00,4.882,4.34,,-1,-0.542,-11.10201,0,2,4.84,4.815,4.798,SOLO in 450
TBLT,2019-03-06 15:34:00,1.569,1.645,,-1,0.076,4.84385,3,0,1.565,1.56,1.58,TBLT back in 157
TBLT,2019-03-04 09:33:00,1.569,1.645,,-1,0.076,4.84385,2,0,1.665,1.56,1.58,TBLT in 161
CIFS,2019-03-01 15:54:00,3.14,2.398,,-1,-0.742,-23.63057,0,0,3.052,2.685,2.545,CIFS in 127 out 295
CIFS,2019-03-01 12:27:00,3.14,2.398,,-1,-0.742,-23.63057,1,1,2.611,2.685,2.545,CIFS enjoying my 127 entry
CIFS,2019-02-22 15:40:00,3.14,2.398,,-1,-0.742,-23.63057,1,2,2.862,2.685,2.545,CIFS in 127
SKYS,2019-02-15 15:02:00,1.092,0.7514,,-1,-0.3406,-31.19048,1,0,1.343,0.8205,1.43,SKYS in at 125
HTGM,2019-02-01 15:24:00,2.215,2.13,,-1,-0.085,-3.83747,2,0,2.23,2.08,2.12,HTGM finally
AMTX,2019-01-17 15:36:00,1.076,1.059,,-1,-0.017,-1.57993,0,0,1.045,0.9574,0.98,AMTX I like it
BPMX,2019-02-28 13:09:00,0.1057,0.1128,,-1,0.0071,6.71712,5,2,0.1058,0.1074,0.1043,BPMX in at 18 out at 3129
