IQ,2019-05-10 15:40:00,20.937,20.013,,-1,-0.924,-4.41324,2,0,20.859,20.1,20.061,IQ this fucking dog has some serious fleas Im a LT guy but this ones testing all of my patience
AR,2019-05-06 11:42:00,7.538,7.479,,-1,-0.059,-0.7827,0,0,7.575,7.504,7.755,AR WTF Only green today Wow
AR,2019-05-03 09:50:00,7.166,7.064,,-1,-0.102,-1.42339,0,0,7.212,7.397,7.519,AR
AR,2019-05-03 09:49:00,7.166,7.064,,-1,-0.102,-1.42339,0,1,7.199,7.397,7.519,AR Ho hum slowly bleeding to death
AR,2019-04-30 12:15:00,7.234,7.243,,-1,0.009,0.12441,0,0,7.325,7.175,7.09,AR whats keeping Seth Klarman from buying the rest of the company Hes got a ton stuck in this pig
KMI,2019-04-30 12:13:00,19.872,19.859,,-1,-0.013,-0.06542,3,0,20.056,19.837,19.812,KMI damn Richard I like it Keep buying
IQ,2019-04-26 09:43:00,21.887,21.701,,-1,-0.186,-0.84982,1,0,21.706,21.885,22.05,IQ
AR,2019-04-25 14:41:00,7.262,7.237,,-1,-0.025,-0.34426,1,1,7.247,7.319,7.505,AR Hate to repost it but seems to fit
IQ,2019-04-24 15:15:00,22.812,22.738,,-1,-0.074,-0.32439,4,1,22.695,22.677,22.423,IQ
AR,2019-04-22 10:10:00,8.035,8.157,,-1,0.122,1.51836,2,0,7.855,8.158,7.981,AR
WRK,2019-04-17 14:17:00,35.477,35.605,,-1,0.128,0.3608,2,0,35.763,35.693,35.565,WRK What the hell Ill bite on a few shares
BABA,2019-03-26 11:08:00,177.969,178.128,,-1,0.159,0.08934,1,0,178.57,177.703,179.596,BABA contemplating initial buy for LT hold Like it at these levels for starting a position
