SBUX,2019-01-24 14:26:00,64.163,66.628,,-1,2.465,3.84178,0,0,65.471,65.814,65.72,SBUX will it continue or breakdown
SBUX,2019-01-24 14:23:00,64.163,66.628,,-1,2.465,3.84178,0,0,65.463,65.814,65.72,SBUX and it looks like this
SBUX,2019-01-24 14:19:00,64.163,66.628,,-1,2.465,3.84178,2,2,65.533,65.814,65.72,SBUX looks like it bounces to 75 or drop to 55 which one it it lol
