AAPL,2019-02-05 12:01:00,174.059,172.78,,-1,-1.279,-0.73481,1,2,174.264,174.227,173.877,AAPL hard to imagine this traded at 144 not too long ago What a beast
ADMP,2019-02-04 09:46:00,3.11,3.08,,-1,-0.03,-0.96463,0,0,3.096,3.093,3.1,ADMP Not bad Could have done way better but its always better to learn lessons when you are up
STNE,2019-01-31 11:41:00,22.088,21.46,,-1,-0.628,-2.84317,0,0,21.895,21.6,21.731,STNE In here for starter position
T,2019-01-30 10:21:00,29.306,30.038,,-1,0.732,2.49778,0,0,29.108,29.126,29.108,T 3916 on 2118
BZUN,2019-01-25 12:39:00,34.336,33.74,,-1,-0.596,-1.73579,1,0,34.97,34.5,34.115,BZUN Shorts
ADMP,2019-01-17 10:58:00,2.885,2.948,,-1,0.063,2.18371,0,3,2.788,2.82,2.751,ADMP what does the nalaxone news mean for ADMP
TLRY,2019-01-15 15:05:00,82.975,99.189,,-1,16.214,19.54083,1,0,84.281,86.502,93.326,TLRY
BZUN,2019-01-14 10:28:00,29.706,30.31,,-1,0.604,2.03326,1,0,29.437,30.017,29.494,BZUN only down 15 since Wednesday
STZ,2019-01-09 10:42:00,151.014,154.608,,-1,3.594,2.37991,1,1,160.349,157.425,157.673,STZ Nice BTFDd at 152
ROKU,2019-01-07 12:39:00,42.179,36.647,,-1,-5.532,-13.11553,5,0,42.333,38.368,39.001,ROKU my best trade of the year
ADMP,2018-12-20 10:38:00,2.393,2.249,,-1,-0.144,-6.01755,5,0,2.101,2.169,2.1,ADMP Do they serve cocktails at the bagholder convention I could go for a few
ZUO,2018-11-30 09:46:00,18.991,19.141,,-1,0.15,0.78985,0,0,20.095,19.99,20.021,ZUO nice comeback Didnt start dropping towards end of call Think folks were scared that buyers werent coming in and drove it into 17s
BZUN,2018-11-12 10:09:00,31.853,33.746,,-1,1.893,5.94293,0,0,32.68,32.25,33.008,BZUN What in the shit
