BB,2019-02-15 13:08:00,8.695,8.57,,-1,-0.125,-1.43761,0,3,8.676,8.547,8.59,BB still around why lmao jk
YELP,2019-02-15 13:01:00,39.93,38.475,,-1,-1.455,-3.64388,0,0,40.6,39.177,39.727,hallelujah YELP move it 50 target
PYX,2019-02-15 10:28:00,23.066,23.777,,-1,0.711,3.08246,1,0,25.258,23.478,25.001,PYX cant stop wont stop to the fckn moon
HEXO,2019-02-15 10:26:00,5.567,5.529,,-1,-0.038,-0.68259,1,2,5.519,5.45,5.521,HEXO tight price action big move coming in my opinion
HEAR,2019-02-14 13:57:00,17.801,16.898,,-1,-0.903,-5.07275,0,0,17.931,16.78,16.85,HEAR
EXEL,2019-02-13 10:41:00,22.081,22.902,,-1,0.821,3.71813,1,4,22.295,21.67,22.126,EXEL these targets of 30 and above from analysts they all get it from PnF
EXEL,2019-02-13 09:47:00,22.081,22.902,,-1,0.821,3.71813,3,1,21.668,21.67,22.126,long EXEL target 30
CRBP,2019-02-12 15:50:00,8.572,7.646,,-1,-0.926,-10.80261,1,0,8.52,7.8,8.01,CRBP
PYX,2019-02-12 15:12:00,22.996,19.337,,-1,-3.659,-15.91146,2,0,22.817,18.92,19.96,PYX 27 today fck why not
CRBP,2019-02-12 14:16:00,8.572,7.646,,-1,-0.926,-10.80261,2,2,8.367,7.8,8.01,buy signal on monthly CRBP target 15
ATVI,2019-02-12 13:43:00,41.727,40.42,,-1,-1.307,-3.13226,3,0,41.294,40.878,40.967,ATVI Ill play
PYX,2019-02-12 12:10:00,22.996,19.337,,-1,-3.659,-15.91146,1,2,21.287,18.92,19.96,PYX epic squeeze
CRBP,2019-02-12 11:36:00,8.572,7.646,,-1,-0.926,-10.80261,0,0,8.295,7.8,8.01,CRBP been playing with me just go
ACB,2019-02-11 15:56:00,7.165,7.644,,-1,0.479,6.68528,2,0,7.175,7.304,7.301,ACB ready to btfd at 650 usd or its gonna rip to 8509
PYX,2019-02-11 13:51:00,17.344,18.82,,-1,1.476,8.51015,0,3,17.875,17.862,17.467,28 PYX
NIO,2019-02-06 10:59:00,8.386,7.945,,-1,-0.441,-5.25876,3,4,8.15,7.917,8.268,clear as day blue skies for NIO to 618 fib
NIO,2019-02-05 11:44:00,8.386,7.945,,-1,-0.441,-5.25876,4,3,8.12,7.917,8.268,very close to a full blown breakout NIO
IQ,2019-02-04 15:57:00,20.509,20.16,,-1,-0.349,-1.70169,2,2,20.516,20.174,20.53,IQ new bullish price objective
CRON,2019-02-04 09:47:00,23.283,21.668,,-1,-1.615,-6.93639,4,1,21.936,21.906,22.37,CRON nearing its price objective remember to sell some take profits reduce risks rotate etc
