RGSE,2019-02-12 13:42:00,0.4569,0.436,,-1,-0.0209,-4.57431,0,4,0.4595,0.4405,0.4495,RGSE Do not hold into OTC Just my two cents Get out before or you will be stuck for a bit
CGIX,2019-01-17 10:01:00,0.3125,0.2809,,-1,-0.0316,-10.112,0,0,0.2834,0.2912,0.2907,CGIX be careful here Offering wasnt bullish at all Buying at these levels are risky
VSTM,2019-01-17 09:39:00,3.372,3.37,,-1,-0.002,-0.05931,0,0,3.297,3.373,3.369,VSTM easy flipping from this spot imo Will sell at 3536
RWLK,2019-01-14 14:38:00,0.222,0.2067,,-1,-0.0153,-6.89189,6,12,0.2398,0.2221,0.2165,RWLK VERY strong Bummed I sold this AM GL everyone
VSTM,2019-01-14 11:07:00,3.415,3.701,,-1,0.286,8.37482,0,0,3.442,3.579,3.541,VSTM back in at 345
RWLK,2019-01-11 15:09:00,0.2422,0.2196,,-1,-0.0226,-9.33113,6,9,0.2534,0.2206,0.2199,RWLK sold 25k shares at 26 still holding 80 of original position
CFRX,2019-01-11 10:17:00,0.6049,0.5775,,-1,-0.0274,-4.52967,2,3,0.6332,0.5928,0.6169,CFRX hold 130k shares 69 CB
VLRX,2019-01-09 10:38:00,0.4123,0.43,,-1,0.0177,4.29299,1,0,0.4222,0.423,0.4206,VLRX sold half of my position at 42 Still holding 100k shares
RWLK,2019-01-08 11:06:00,0.2195,0.243,,-1,0.0235,10.70615,0,0,0.2197,0.2285,0.2288,RWLK looking for reentry under 2
CFRX,2019-01-07 15:57:00,0.8301,1.89,,-1,1.0599,127.68341,3,2,0.8501,1.391,1.27,CFRX added 40k shares on this drop
VLRX,2019-01-07 11:22:00,0.4098,0.3899,,-1,-0.0199,-4.85603,1,4,0.3712,0.371,0.3751,VLRX looks like she wants to go back to 33 rinserepeat
RWLK,2019-01-04 10:40:00,0.2241,0.2087,,-1,-0.0154,-6.87193,6,18,0.2068,0.1979,0.2022,RWLK 100k on the bid
VSTM,2018-12-18 11:50:00,3.675,3.939,,-1,0.264,7.18367,0,1,3.785,3.95,3.89,VSTM feel bad for this board everyone keeps saying the bleeding is done GL longs Ill buy 35 heavy
TEUM,2018-12-17 14:10:00,1.475,1.632,,-1,0.157,10.64407,0,0,1.52,1.63,1.657,TEUM want to add but L2 is very intimidating
VSTM,2018-12-17 10:47:00,3.868,4.008,,-1,0.14,3.61944,0,18,4.1,4.045,4.025,VSTM Im a big buyer at 35
DCAR,2018-12-17 10:05:00,0.3461,0.4302,,-1,0.0841,24.29934,0,0,0.4375,0.4711,0.4281,DCAR All out of DCAR never coming back 180k shares total
